**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

concept,tf,regime_2d,shape,signal_strength,q0_fwd,q4_fwd,wr_range
price_velocity_w,1m,FLAT_CHOPPY,noisy,4.070949078240957,2.0155948109301685,1.4942701227830832,0.03707052025964608
price_velocity_w,5m,UP_SMOOTH,u_shape,26.781416256905235,22.52299859550562,36.91159169550173,0.05243503171679975
price_velocity_w,5m,UP_CHOPPY,u_shape,24.494636371175055,28.38560411311054,8.641497461928934,0.11233601459490838
price_velocity_w,5m,DOWN_SMOOTH,inverted_u_shape,24.326197141207555,-28.25978260869565,-37.05816435432231,0.12296575885459848
price_velocity_w,5m,DOWN_CHOPPY,noisy,18.761510875253112,-14.486180904522612,-24.948160535117058,0.15557527358769596
price_velocity_w,5m,FLAT_SMOOTH,noisy,9.983765094640216,5.191236068895643,-4.792529025744574,0.09590936592665783
price_velocity_w,5m,FLAT_CHOPPY,u_shape,6.836486036997176,3.2753216534355323,0.6178474114441417,0.04689397967222525
price_velocity_w,15m,UP_SMOOTH,u_shape,22.72839848436083,22.651329601119663,34.41004184100419,0.08788531272786004
price_velocity_w,15m,UP_CHOPPY,noisy,21.006699396041768,24.502246469833118,10.71533078880407,0.10657638108523526
price_velocity_w,15m,DOWN_SMOOTH,noisy,12.957107173790332,-26.586012861736336,-26.687299893276414,0.09498399146211312
price_velocity_w,15m,DOWN_CHOPPY,noisy,13.477006002493258,-10.467281879194632,-21.04515050167224,0.12708468945702678
price_velocity_w,15m,FLAT_SMOOTH,noisy,4.982372583705072,2.109771573604061,-2.87260101010101,0.06436958416653848
price_velocity_w,15m,FLAT_CHOPPY,noisy,14.413700989674659,9.155101481075151,-5.2585995085995085,0.06671614515827351
price_velocity_w,1h,UP_SMOOTH,noisy,13.425445072913538,25.139880952380953,19.722743055555554,0.16068510737628383
price_velocity_w,1h,UP_CHOPPY,noisy,21.69551282051282,24.016025641025642,11.997474747474747,0.1334498834498835
price_velocity_w,1h,DOWN_SMOOTH,noisy,8.306702184123868,-24.673971861471863,-20.437767094017094,0.04509442469138619
price_velocity_w,1h,DOWN_CHOPPY,noisy,35.52676020408163,4.504676870748299,-16.785833333333333,0.1571428571428572
price_velocity_w,1h,FLAT_SMOOTH,noisy,15.690540336150342,4.970036008230453,-2.8089212678936604,0.13878175435943002
price_velocity_w,1h,FLAT_CHOPPY,noisy,26.60067934644288,14.928171131765993,-11.67250821467689,0.17178944916302213
price_velocity_w,4h,UP_SMOOTH,noisy,33.70803909880166,22.17551622418879,11.853813559322035,0.09114677244861169
price_velocity_w,4h,UP_CHOPPY,noisy,25.01294593088071,27.249358974358973,2.2364130434782608,0.09899607487922701
price_velocity_w,4h,DOWN_SMOOTH,noisy,19.400380658436216,-31.116944444444446,-17.584935897435898,0.07135802469135799
price_velocity_w,4h,DOWN_CHOPPY,noisy,16.787743760071034,-5.999149659863946,-17.825571895424837,0.02760147763271842
price_velocity_w,4h,FLAT_SMOOTH,inverted_u_shape,5.721910896074909,-1.319888178913738,-1.9652335456475585,0.06849324510614835
price_velocity_w,4h,FLAT_CHOPPY,noisy,6.244437731741961,4.002715877437326,-1.4845114628820961,0.03589376725742294
price_accel_w,5s,UP_SMOOTH,u_shape,16.619795603001513,26.793548387096774,28.251187648456057,0.0587936595767653
price_accel_w,5s,UP_CHOPPY,u_shape,17.471721644378405,20.73105497771174,19.240860849056602,0.09252897473997024
price_accel_w,5s,DOWN_SMOOTH,noisy,14.925193323274236,-28.868176538908248,-30.84090909090909,0.011350742498405675
price_accel_w,5s,DOWN_CHOPPY,noisy,4.226345863789303,-14.213716814159293,-14.874630177514794,0.03091597649890282
price_accel_w,5s,FLAT_SMOOTH,noisy,2.827879940852352,1.4980053191489362,-1.3298746217034154,0.03334102715920528
price_accel_w,5s,FLAT_CHOPPY,noisy,2.1201446964417374,-0.19088517486846177,0.956932261208577,0.025848270178608135
price_accel_w,1m,UP_SMOOTH,noisy,16.95688052163548,27.04692082111437,30.592536813922354,0.03340944118981726
price_accel_w,1m,UP_CHOPPY,u_shape,18.349102645384686,18.59592641261498,22.492749054224465,0.06282987636215798
price_accel_w,1m,DOWN_SMOOTH,inverted_u_shape,19.561906200618605,-29.550598476605007,-31.578708644610458,0.03637759347358138
price_accel_w,1m,DOWN_CHOPPY,inverted_u_shape,12.539029410241804,-15.70252100840336,-19.767255216693417,0.06329701154385586
price_accel_w,1m,FLAT_SMOOTH,noisy,3.042191215085752,-1.1098887202832575,-0.3470616570327553,0.02367864964068145
price_accel_w,1m,FLAT_CHOPPY,noisy,2.2034804224471958,1.2102159704461495,-0.9169394435351882,0.013590886018837067
price_accel_w,5m,UP_SMOOTH,noisy,16.221391857516046,24.636460554371002,29.621870653685676,0.02487680743715348
price_accel_w,5m,UP_CHOPPY,noisy,21.28199102898842,24.30320512820513,16.11034047919294,0.08405302269532033
price_accel_w,5m,DOWN_SMOOTH,noisy,18.28245043193884,-28.794642857142858,-33.273569915254235,0.0555020889967342
price_accel_w,5m,DOWN_CHOPPY,noisy,7.875752270723291,-17.918341708542712,-16.116666666666667,0.055315388798259923
price_accel_w,5m,FLAT_SMOOTH,noisy,1.786261451132468,1.1547799696509864,0.47619047619047616,0.05587590625526889
price_accel_w,5m,FLAT_CHOPPY,noisy,5.672359702516838,-0.7997237569060773,3.053387533875339,0.03428261333791238
price_accel_w,15m,UP_SMOOTH,u_shape,15.83187269686959,27.4987702037948,23.488327526132405,0.0504654440406227
price_accel_w,15m,UP_CHOPPY,u_shape,20.944552525956148,25.230128205128207,11.870088719898606,0.09902809566457682
price_accel_w,15m,DOWN_SMOOTH,noisy,18.29534988308304,-23.523605150214593,-34.00455032119914,0.09625865032028008
price_accel_w,15m,DOWN_CHOPPY,noisy,10.279644296273208,-10.71706081081081,-20.99670510708402,0.05706301042277667
price_accel_w,15m,FLAT_SMOOTH,noisy,6.175729070711164,1.6112952575216726,-3.510453400503778,0.06266523458054785
price_accel_w,15m,FLAT_CHOPPY,noisy,5.732594079007175,0.4364336818932306,3.144504748982361,0.025458914914860964
price_accel_w,1h,UP_SMOOTH,u_shape,37.38129829845591,16.444933145672064,45.543850454227815,0.1180627842264812
price_accel_w,1h,UP_CHOPPY,noisy,14.378846153846155,9.8564453125,14.69766708701135,0.12383383578073837
price_accel_w,1h,DOWN_SMOOTH,noisy,19.869408822664106,-14.995959051724139,-20.80982905982906,0.15358826996758035
price_accel_w,1h,DOWN_CHOPPY,noisy,16.240821585094974,-12.84013605442177,-17.35773710482529,0.17121092957527279
price_accel_w,1h,FLAT_SMOOTH,noisy,6.8708521243769285,-0.6673957797220793,-0.04739397036280021,0.08931751330270687
price_accel_w,1h,FLAT_CHOPPY,noisy,11.899220668267736,7.689128050452426,-4.2100926178153095,0.04524176888838233
price_accel_w,4h,UP_SMOOTH,noisy,4.387902085953165,18.26165902140673,19.685399159663866,0.09431132344902848
price_accel_w,4h,UP_CHOPPY,noisy,11.998607397504458,6.548051075268817,18.015151515151516,0.1047572499185403
price_accel_w,4h,DOWN_SMOOTH,noisy,27.778225108225108,-36.44155844155844,-19.684141201264488,0.10631944444444447
price_accel_w,4h,DOWN_CHOPPY,noisy,16.271791272025258,-12.566751700680273,-18.31594323873122,0.10186694963041565
price_accel_w,4h,FLAT_SMOOTH,noisy,3.3639579759862777,1.4150943396226414,0.34700920245398775,0.0320836396308094
price_accel_w,4h,FLAT_CHOPPY,monotonic_decreasing,8.59620163550616,3.608191221694157,-4.988010413812003,0.040104546516636974
vol_velocity_w,5s,UP_SMOOTH,noisy,15.069437755537159,26.77258292166549,28.495532646048108,0.018114243621509485
vol_velocity_w,5s,UP_CHOPPY,u_shape,19.54057706136146,21.962053571428573,20.084280303030305,0.126612792768114
vol_velocity_w,5s,DOWN_SMOOTH,inverted_u_shape,22.36060126794804,-33.443729903536976,-34.18222891566265,0.052300109529025196
vol_velocity_w,5s,DOWN_CHOPPY,inverted_u_shape,10.338858132328081,-17.261440677966103,-18.61658456486043,0.08198039876285779
vol_velocity_w,5s,FLAT_SMOOTH,noisy,2.344786567389307,0.9123541349568747,0.103125,0.042241210422412134
vol_velocity_w,5s,FLAT_CHOPPY,noisy,1.3700480574923897,-0.07899231426131512,-0.6827362804878049,0.008879059517442167
vol_velocity_w,1m,UP_SMOOTH,noisy,16.764140193668183,23.2906162464986,29.332868108862527,0.03541199546805707
vol_velocity_w,1m,UP_CHOPPY,u_shape,21.765058102786018,18.245222929936304,23.585668789808917,0.0748403555104944
vol_velocity_w,1m,DOWN_SMOOTH,inverted_u_shape,23.812508825660508,-31.20498392282958,-36.730975348338696,0.045094752685229555
vol_velocity_w,1m,DOWN_CHOPPY,inverted_u_shape,9.747138111377973,-19.97784280936455,-13.18864774624374,0.04482393612828395
vol_velocity_w,1m,FLAT_SMOOTH,noisy,3.3511832219434816,-1.8932911392405063,-0.2964881253158161,0.034041120781705236
vol_velocity_w,1m,FLAT_CHOPPY,noisy,0.920037784916445,0.3160196828868234,-0.010101010101010102,0.015864164444264084
vol_velocity_w,5m,UP_SMOOTH,noisy,17.54041287613716,28.565430370888734,27.657517482517484,0.04531057178116005
vol_velocity_w,5m,UP_CHOPPY,u_shape,21.070625391479773,18.146364795918366,23.97515923566879,0.09748788512341777
vol_velocity_w,5m,DOWN_SMOOTH,noisy,20.723109571218142,-31.268220793140408,-34.29438502673797,0.03152643418020229
vol_velocity_w,5m,DOWN_CHOPPY,inverted_u_shape,21.639214046822744,-28.065217391304348,-14.278846153846153,0.0852842809364549
vol_velocity_w,5m,FLAT_SMOOTH,noisy,4.190566514921598,-2.575366717248356,1.6151997976732422,0.02934121375096066
vol_velocity_w,5m,FLAT_CHOPPY,noisy,6.432789314496806,3.86035236274242,-2.3698200654307526,0.033998341336132
vol_velocity_w,15m,UP_SMOOTH,noisy,31.744867431378978,15.126664330763841,39.58444055944056,0.09945261465934196
vol_velocity_w,15m,UP_CHOPPY,noisy,24.50198061094667,6.872762148337596,28.348600508905854,0.177472024727522
vol_velocity_w,15m,DOWN_SMOOTH,noisy,23.694929740559317,-27.408628081457664,-33.5377408993576,0.09442060085836912
vol_velocity_w,15m,DOWN_CHOPPY,noisy,16.96077380952381,-17.880852842809364,-23.467916666666667,0.07475391498881434
vol_velocity_w,15m,FLAT_SMOOTH,noisy,8.927264390941845,3.996321664129883,-4.930942726811962,0.05326858544888691
vol_velocity_w,15m,FLAT_CHOPPY,noisy,3.1697217885809588,0.8291018291018291,1.0590884279475983,0.039440939550109855
vol_velocity_w,1h,UP_SMOOTH,noisy,38.52019417287399,11.1313202247191,37.791493055555556,0.11357464307883303
vol_velocity_w,1h,UP_CHOPPY,noisy,21.0938277000777,11.017307692307693,22.588699494949495,0.17488730541827885
vol_velocity_w,1h,DOWN_SMOOTH,monotonic_decreasing,35.20383411580595,-8.36240520043337,-43.56623931623932,0.10323578658292826
vol_velocity_w,1h,DOWN_CHOPPY,noisy,22.913333333333334,-7.715986394557823,-28.519583333333333,0.135
vol_velocity_w,1h,FLAT_SMOOTH,noisy,3.774635029781149,0.9682028836251287,-2.053169734151329,0.051570760002636606
vol_velocity_w,1h,FLAT_CHOPPY,u_shape,5.636245043280054,2.041871921182266,1.3997821350762527,0.043987463107116376
vol_velocity_w,4h,UP_SMOOTH,noisy,13.057677658242623,18.91900143678161,21.69357638888889,0.04814649776136826
vol_velocity_w,4h,UP_CHOPPY,noisy,18.444069602272727,16.050641025641024,23.143939393939394,0.03626100267891319
vol_velocity_w,4h,DOWN_SMOOTH,inverted_u_shape,30.483035001716534,-22.06747311827957,-38.36548353909465,0.12171368424550161
vol_velocity_w,4h,DOWN_CHOPPY,noisy,23.515965166908565,-17.758680555555557,-28.50314465408805,0.11561417019638048
vol_velocity_w,4h,FLAT_SMOOTH,noisy,6.959876354183679,-2.950587606837607,4.009288747346072,0.045753217628165754
vol_velocity_w,4h,FLAT_CHOPPY,noisy,10.00325143845189,-2.1279004752585964,-0.306628321007943,0.09070189840755621
vol_accel_w,5s,UP_SMOOTH,noisy,16.18137776700067,22.56439661256175,29.92711218836565,0.025636000531099268
vol_accel_w,5s,UP_CHOPPY,u_shape,18.178456900135775,15.809055118110237,21.70042839657283,0.10192407771901724
vol_accel_w,5s,DOWN_SMOOTH,inverted_u_shape,19.997682892427278,-24.423925027563396,-33.59296875,0.052758053653794934
vol_accel_w,5s,DOWN_CHOPPY,inverted_u_shape,12.17762656513502,-18.808721934369604,-20.225938009787928,0.09021785304031549
vol_accel_w,5s,FLAT_SMOOTH,noisy,2.8490583722780545,-0.33086356668369954,-0.7911057692307693,0.04630242796100209
vol_accel_w,5s,FLAT_CHOPPY,noisy,4.079761796410307,2.0199807745124967,-0.6547587661481676,0.037504575826405206
vol_accel_w,1m,UP_SMOOTH,noisy,15.334575021960777,26.557638402242468,25.257867132867133,0.01570343850814382
vol_accel_w,1m,UP_CHOPPY,noisy,17.158285501389404,18.028698979591837,20.7426844783715,0.11218291664491886
vol_accel_w,1m,DOWN_SMOOTH,noisy,21.26197038300851,-30.142435622317596,-33.30278670953912,0.028498247691703893
vol_accel_w,1m,DOWN_CHOPPY,inverted_u_shape,12.535928176979743,-18.061872909698998,-20.25373754152824,0.08593912481380511
vol_accel_w,1m,FLAT_SMOOTH,noisy,2.2678507940913883,0.7847011144883486,-1.078038325769037,0.06102165788021208
vol_accel_w,1m,FLAT_CHOPPY,noisy,2.5297446967574517,-0.8926522807975963,1.3777611126261249,0.012830175424698775
vol_accel_w,5m,UP_SMOOTH,noisy,15.04481735853495,26.766445066480056,27.01520979020979,0.03577508686128161
vol_accel_w,5m,UP_CHOPPY,noisy,14.499599277159202,15.184394904458598,19.185031847133757,0.04019545874459085
vol_accel_w,5m,DOWN_SMOOTH,inverted_u_shape,22.522811392284108,-33.391514500537056,-30.393622722400856,0.043944265809217564
vol_accel_w,5m,DOWN_CHOPPY,inverted_u_shape,15.813127090301005,-23.05016722408027,-18.2688127090301,0.08439073853100504
vol_accel_w,5m,FLAT_SMOOTH,noisy,1.9540743230697322,-0.9766059686393526,0.03566009104704097,0.046535154274152724
vol_accel_w,5m,FLAT_CHOPPY,noisy,2.427521538432787,-1.091932841932842,1.236425648021828,0.015156957265094806
vol_accel_w,15m,UP_SMOOTH,noisy,9.471146005361144,24.16292922214436,22.424825174825173,0.04082565440158159
vol_accel_w,15m,UP_CHOPPY,u_shape,9.159757653061224,15.381377551020408,14.140088945362134,0.06191180293773557
vol_accel_w,15m,DOWN_SMOOTH,noisy,18.750744986990014,-30.910771704180064,-32.45160427807487,0.04779978977236826
vol_accel_w,15m,DOWN_CHOPPY,noisy,13.57286432160804,-23.056951423785595,-15.066889632107024,0.04031508595023847
vol_accel_w,15m,FLAT_SMOOTH,noisy,5.7374199717495165,-2.5898021308980215,3.147617840851495,0.061605814677001325
vol_accel_w,15m,FLAT_CHOPPY,noisy,3.677681194207442,1.7591480065537957,-0.1757844474761255,0.04245778709019521
vol_accel_w,1h,UP_SMOOTH,noisy,17.48053221288515,25.205532212885153,23.12239221140473,0.0694638694638694
vol_accel_w,1h,UP_CHOPPY,noisy,14.99147730998754,18.823849104859335,11.745265151515152,0.11557935735150926
vol_accel_w,1h,DOWN_SMOOTH,noisy,23.938034473086503,-17.653783783783783,-24.84197860962567,0.07749579089729786
vol_accel_w,1h,DOWN_CHOPPY,noisy,20.74125,-21.146683673469386,-21.239166666666666,0.10166666666666668
vol_accel_w,1h,FLAT_SMOOTH,noisy,5.215887891656931,1.281282316442606,-1.6004864311315925,0.027648989545010993
vol_accel_w,1h,FLAT_CHOPPY,noisy,7.805293681795593,2.040756417258329,1.2903950953678474,0.05504446324118456
vol_accel_w,4h,UP_SMOOTH,noisy,23.930301183496848,20.154274425287355,29.267881944444444,0.13689754189667547
vol_accel_w,4h,UP_CHOPPY,u_shape,8.030979873269356,12.9389035667107,14.586397058823529,0.08439849027879098
vol_accel_w,4h,DOWN_SMOOTH,inverted_u_shape,18.135416666666668,-25.65861111111111,-30.942307692307693,0.08117642315755524
vol_accel_w,4h,DOWN_CHOPPY,noisy,19.20721440750213,-5.403079710144928,-24.610294117647058,0.1046106848536516
vol_accel_w,4h,FLAT_SMOOTH,noisy,8.069472514834775,-5.011351495726496,2.516852441613588,0.08725298056508246
vol_accel_w,4h,FLAT_CHOPPY,noisy,7.398381845138457,2.6692094313453536,-1.7877593360995852,0.03448121100739954
price_mean_w,5s,UP_SMOOTH,monotonic_decreasing,24.52063817917562,32.76259622113366,8.241958041958043,0.050146230640611744
price_mean_w,5s,UP_CHOPPY,noisy,25.20732484076433,27.735350318471337,3.1047770700636943,0.12054302612764856
price_mean_w,5s,DOWN_SMOOTH,noisy,21.850639866782586,-37.70364415862808,-21.0034833869239,0.07871373436558426
price_mean_w,5s,DOWN_CHOPPY,noisy,20.633590191761485,-16.46153846153846,-9.23076923076923,0.10114115729147405
price_mean_w,5s,FLAT_SMOOTH,inverted_u_shape,3.9132137443153105,-0.463744315310763,-1.8839060131379484,0.05432368483842731
price_mean_w,5s,FLAT_CHOPPY,noisy,2.6757762849288578,-0.3458913458913459,-1.4947959463160778,0.034526189548023556
price_mean_w,1m,UP_SMOOTH,monotonic_decreasing,24.59331614851209,32.692092372288315,8.098776223776223,0.05038488453463963
price_mean_w,1m,UP_CHOPPY,noisy,24.281210191082803,27.271656050955414,2.9904458598726116,0.10397276745092943
price_mean_w,1m,DOWN_SMOOTH,noisy,22.472820324395435,-38.08145766345123,-20.773043944265808,0.07442418889640234
price_mean_w,1m,DOWN_CHOPPY,noisy,19.825172406066002,-16.77968227424749,-9.071488294314381,0.10280499487403577
price_mean_w,1m,FLAT_SMOOTH,inverted_u_shape,4.505561172901921,-0.6947395042994436,-1.9103892821031345,0.05864509605662288
price_mean_w,1m,FLAT_CHOPPY,noisy,2.53755587588784,-0.5913868413868414,-1.4430977814297452,0.03603603603603606
price_mean_w,5m,UP_SMOOTH,monotonic_decreasing,24.46840374461088,32.56735479356193,8.098951048951049,0.051784464660601826
price_mean_w,5m,UP_CHOPPY,noisy,22.855118289353957,26.017857142857142,3.1627388535031846,0.0789808917197452
price_mean_w,5m,DOWN_SMOOTH,inverted_u_shape,23.296344341250013,-38.55707395498392,-20.2732869379015,0.06884218806422604
price_mean_w,5m,DOWN_CHOPPY,noisy,19.580996537873315,-17.290133779264213,-9.449414715719064,0.10949395808473811
price_mean_w,5m,FLAT_SMOOTH,inverted_u_shape,4.888214466363177,-0.588391502276176,-1.937784522003035,0.05715730905412236
price_mean_w,5m,FLAT_CHOPPY,noisy,2.362858271743814,-0.3003003003003003,-1.399986308871851,0.03644702743555833
price_mean_w,15m,UP_SMOOTH,monotonic_decreasing,25.485726103858738,33.27468487394958,7.788958770090845,0.03851540616246496
price_mean_w,15m,UP_CHOPPY,noisy,23.265114307217143,25.09961685823755,4.280534351145038,0.11399811516963465
price_mean_w,15m,DOWN_SMOOTH,noisy,25.77304394426581,-39.21114683815649,-18.174973204715968,0.047450126197144116
price_mean_w,15m,DOWN_CHOPPY,noisy,20.817001675041872,-16.45644891122278,-8.81125,0.1038525963149079
price_mean_w,15m,FLAT_SMOOTH,noisy,4.783135070639121,-0.38711314053779805,-1.8059777102330294,0.07612720214989549
price_mean_w,15m,FLAT_CHOPPY,noisy,2.5797160797160794,0.03624078624078624,-0.6667351410572446,0.035592775116193354
price_mean_w,1h,UP_SMOOTH,noisy,23.64138655462185,32.96638655462185,9.325,0.0497899159663866
price_mean_w,1h,UP_CHOPPY,noisy,21.10780885780886,25.63621794871795,4.528409090909091,0.04487179487179482
price_mean_w,1h,DOWN_SMOOTH,noisy,25.288964709126,-39.24516129032258,-18.12366452991453,0.043803418803418814
price_mean_w,1h,DOWN_CHOPPY,noisy,19.999166666666667,-18.919779286926996,-7.352083333333334,0.14047255234861344
price_mean_w,1h,FLAT_SMOOTH,noisy,5.051521157778827,-1.2454989711934157,-2.0056237218813906,0.0316973415132924
price_mean_w,1h,FLAT_CHOPPY,noisy,2.9547830613024075,-0.7391393442622951,-1.0395599890680514,0.05162532512468082
price_mean_w,4h,UP_SMOOTH,noisy,25.229679439941044,34.53405797101449,9.304378531073446,0.047101449275362306
price_mean_w,4h,UP_CHOPPY,noisy,18.442094017094018,23.92820512820513,5.486111111111111,0.05384615384615388
price_mean_w,4h,DOWN_SMOOTH,noisy,26.5605297945902,-41.81431767337808,-18.965534979423868,0.08798868312757196
price_mean_w,4h,DOWN_CHOPPY,noisy,16.000785256410254,-18.324024822695037,-6.02125,0.10801963993453356
price_mean_w,4h,FLAT_SMOOTH,inverted_u_shape,4.938413207163207,-2.6167200854700856,-1.4312106918238994,0.025093052109181113
price_mean_w,4h,FLAT_CHOPPY,noisy,1.4951710816777042,-0.7738686534216336,0.24760928961748635,0.035559837875004496
price_sigma_w,5s,UP_SMOOTH,monotonic_increasing,41.857413455289986,6.760336370007008,48.617749825297,0.06999424507748586
price_sigma_w,5s,UP_CHOPPY,noisy,35.764055174755086,2.868606138107417,36.52515923566879,0.11668175498722877
price_sigma_w,5s,DOWN_SMOOTH,monotonic_decreasing,32.47749196141479,-8.117363344051446,-40.59485530546624,0.03965702036441582
price_sigma_w,5s,DOWN_CHOPPY,noisy,16.358277591973245,-7.7512541806020065,-24.109531772575252,0.07114979815858091
price_sigma_w,5s,FLAT_SMOOTH,noisy,4.337639625616714,-1.0632668711656441,-2.263895907023749,0.02561940582256894
price_sigma_w,5s,FLAT_CHOPPY,noisy,4.220532728879936,-0.810328317373461,0.43755118755118755,0.02416394823929091
price_sigma_w,1m,UP_SMOOTH,monotonic_increasing,35.9490140545249,6.409902029391183,42.358916083916085,0.05734265734265742
price_sigma_w,1m,UP_CHOPPY,monotonic_increasing,34.76464968152866,0.6617834394904458,35.42643312101911,0.12611464968152863
price_sigma_w,1m,DOWN_SMOOTH,monotonic_decreasing,35.09807073954984,-6.814844587352626,-41.912915326902464,0.03925796613444105
price_sigma_w,1m,DOWN_CHOPPY,noisy,16.88252508361204,-3.277591973244147,-20.160117056856187,0.07525083612040134
price_sigma_w,1m,FLAT_SMOOTH,inverted_u_shape,3.0599089989888775,-0.9203741152679474,-1.287917087967644,0.04752275025278058
price_sigma_w,1m,FLAT_CHOPPY,noisy,5.764413615863514,-2.506082558775287,0.27074802074802073,0.03250478011472274
price_sigma_w,5m,UP_SMOOTH,monotonic_increasing,32.813948822346305,7.303184044786564,40.11713286713287,0.049925372038738036
price_sigma_w,5m,UP_CHOPPY,noisy,33.23917197452229,1.6920382165605095,34.931210191082805,0.11847133757961781
price_sigma_w,5m,DOWN_SMOOTH,noisy,37.40723714171371,-5.54774678111588,-42.954983922829584,0.06008583690987124
price_sigma_w,5m,DOWN_CHOPPY,noisy,17.296404682274247,-2.684364548494983,-19.98076923076923,0.09109650818193532
price_sigma_w,5m,FLAT_SMOOTH,noisy,3.3364946889226097,-0.2738998482549317,-1.2457005563985837,0.05209914011127975
price_sigma_w,5m,FLAT_CHOPPY,noisy,5.548906294055242,-2.2229582081398527,3.012967512967513,0.051878259038685426
price_sigma_w,15m,UP_SMOOTH,noisy,31.21184598140932,11.967984604618614,41.370984636871505,0.08326719861136622
price_sigma_w,15m,UP_CHOPPY,noisy,26.170184867840263,2.74234693877551,28.912531806615775,0.08890884598114057
price_sigma_w,15m,DOWN_SMOOTH,monotonic_decreasing,22.670711715727272,-8.777628755364807,-31.448340471092077,0.0858369098712446
price_sigma_w,15m,DOWN_CHOPPY,noisy,25.494238023730226,-2.22571189279732,-27.719949916527547,0.06331322723802651
price_sigma_w,15m,FLAT_SMOOTH,noisy,3.844291315106884,1.536764705882353,-2.307526609224531,0.04970912572975983
price_sigma_w,15m,FLAT_CHOPPY,noisy,5.170686297248503,-1.5645844723892837,1.9733897379912664,0.04585823600819461
price_sigma_w,1h,UP_SMOOTH,noisy,18.59935855949145,20.162053258584443,22.49045138888889,0.1194698569082806
price_sigma_w,1h,UP_CHOPPY,noisy,15.988706819137146,10.752884615384616,19.294507575757574,0.13997668997669
price_sigma_w,1h,DOWN_SMOOTH,noisy,12.281103768163533,-19.642934196332256,-29.64423076923077,0.05929669112557112
price_sigma_w,1h,DOWN_CHOPPY,noisy,19.252276015581526,-16.317291311754683,-5.113333333333333,0.11158574437266677
price_sigma_w,1h,FLAT_SMOOTH,noisy,9.349181215127874,-4.128076923076923,4.828476482617587,0.10419645069670802
price_sigma_w,1h,FLAT_CHOPPY,noisy,7.2277948115033634,-3.8187534171678514,3.409041394335512,0.051369125683548955
price_sigma_w,4h,UP_SMOOTH,noisy,22.274564974457213,15.203804347826088,31.56712962962963,0.07281654315552621
price_sigma_w,4h,UP_CHOPPY,noisy,14.727272727272727,7.51278600269179,21.16445707070707,0.09595959595959602
price_sigma_w,4h,DOWN_SMOOTH,noisy,28.760169604700856,-17.246482683982684,-32.73880208333333,0.11542597187758474
price_sigma_w,4h,DOWN_CHOPPY,noisy,27.426631944444445,-2.9071180555555554,-14.634803921568627,0.08750000000000002
price_sigma_w,4h,FLAT_SMOOTH,noisy,3.801282051282051,-2.1008279914529915,1.0145042194092826,0.03195570847328033
price_sigma_w,4h,FLAT_CHOPPY,u_shape,4.82748089405098,1.3980481727574752,0.7446589975349219,0.06801901847479869
vol_mean_w,5s,UP_SMOOTH,noisy,30.955261600065448,14.2518234865062,41.82587412587412,0.06086109012938279
vol_mean_w,5s,UP_CHOPPY,noisy,30.721490265747548,0.8695512820512821,30.77579617834395,0.15465099143647765
vol_mean_w,5s,DOWN_SMOOTH,noisy,36.2152595825589,-9.146994535519125,-43.69346195069668,0.0386938614748894
vol_mean_w,5s,DOWN_CHOPPY,monotonic_decreasing,18.899089909566598,-4.432013769363167,-23.331103678929765,0.10046108946056564
vol_mean_w,5s,FLAT_SMOOTH,noisy,4.3109783835100455,-0.28011572856391376,-2.6768046441191315,0.030404571997893703
vol_mean_w,5s,FLAT_CHOPPY,noisy,2.600947080354047,-1.890093948604587,0.6632778384279476,0.02607936684191714
vol_mean_w,1m,UP_SMOOTH,noisy,34.42272727272727,18.154870357393133,41.42919580419581,0.08744150033568399
vol_mean_w,1m,UP_CHOPPY,noisy,32.677070063694266,1.3426751592356687,30.029617834394905,0.18216560509554136
vol_mean_w,1m,DOWN_SMOOTH,monotonic_decreasing,33.504555198285104,-6.968649517684887,-40.47320471596999,0.04077253218884119
vol_mean_w,1m,DOWN_CHOPPY,noisy,22.781772575250834,-2.0137959866220734,-24.79556856187291,0.1038525963149079
vol_mean_w,1m,FLAT_SMOOTH,noisy,3.1808645096056622,-1.1822548028311426,-1.2703488372093024,0.05106167846309401
vol_mean_w,1m,FLAT_CHOPPY,noisy,3.027844513670315,-1.8953711311969323,1.1324733824733826,0.04067704067704064
vol_mean_w,5m,UP_SMOOTH,noisy,36.69199144102923,18.265395381385584,41.89423076923077,0.10986703988803359
vol_mean_w,5m,UP_CHOPPY,noisy,32.255414012738854,0.9022292993630573,30.46528662420382,0.17324840764331206
vol_mean_w,5m,DOWN_SMOOTH,monotonic_decreasing,37.169346195069664,-6.152197213290461,-43.32154340836013,0.08430394362180238
vol_mean_w,5m,DOWN_CHOPPY,monotonic_decreasing,25.134615384615387,-2.94314381270903,-28.077759197324415,0.12123605765729423
vol_mean_w,5m,FLAT_SMOOTH,noisy,5.1052099140111284,-1.4532119372787051,-1.8803743045017705,0.09863429438543242
vol_mean_w,5m,FLAT_CHOPPY,monotonic_increasing,4.051409574211546,-2.171939194741167,1.8794703794703795,0.0559969097356115
vol_mean_w,15m,UP_SMOOTH,noisy,26.44397322379565,17.140056022408963,39.175052410901465,0.08570412779004499
vol_mean_w,15m,UP_CHOPPY,noisy,27.635442562857673,2.2369426751592356,29.732824427480917,0.1437464298696578
