day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,shape_class
2025_08_05,IS,9,GENTLE_LINEAR_DOWN,NONE,0.9813838093944158,34.21914439503926,1754421300,1754438395,284.9,GENTLE_LINEAR_DOWN
2025_08_06,IS,0,FLATLINE,NONE,0.0,4.472117831731008,1754438400,1754442555,69.2,FLATLINE
2025_08_06,IS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.978105218160532,19.680177572015506,1754444700,1754471910,453.5,GENTLE_CONCAVE_UP
2025_08_06,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9509404818200192,22.68166584171663,1754471910,1754483580,194.5,GENTLE_CONVEX_DOWN
2025_08_06,IS,3,GENTLE_LINEAR_UP,NONE,0.9768857423853796,30.919155205021514,1754483580,1754524795,686.9,GENTLE_LINEAR_UP
2025_08_07,IS,0,NOISE,NONE,-2.0,9.637036343146438,1754524800,1754541900,285.0,NOISE
2025_08_07,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.937181086340793,10.92630285333697,1754541900,1754552700,180.0,GENTLE_CONVEX_DOWN
2025_08_07,IS,2,GENTLE_LINEAR_UP,NONE,0.9711512178061174,24.865725112079264,1754552700,1754573435,345.6,GENTLE_LINEAR_UP
2025_08_07,IS,3,FLATLINE,NONE,0.6126180324928355,14.027869057655868,1754573435,1754577000,59.4,FLATLINE
2025_08_07,IS,4,STEEP_LINEAR_DOWN,NONE,0.98589073242588,43.51956517099964,1754577000,1754597700,345.0,STEEP_LINEAR_DOWN
2025_08_07,IS,5,STEEP_LINEAR_UP,NONE,0.9840165780964584,57.05527665809285,1754597700,1754611185,224.8,STEEP_LINEAR_UP
2025_08_08,IS,0,NOISE,NONE,-2.0,8.53655396059056,1754611200,1754618485,121.4,NOISE
2025_08_08,IS,1,FLATLINE,NONE,0.0,6.60115602647435,1754618485,1754619300,13.6,FLATLINE
2025_08_08,IS,2,GENTLE_LINEAR_UP,NONE,0.886554381959012,6.770084600963329,1754619630,1754620800,19.5,GENTLE_LINEAR_UP
2025_08_08,IS,3,FLATLINE,NONE,0.0,6.80222903385638,1754620800,1754625900,85.0,FLATLINE
2025_08_08,IS,4,NOISE,NONE,0.445383154380145,12.731939251079956,1754625900,1754661600,595.0,NOISE
2025_08_08,IS,5,GENTLE_CONCAVE_UP,SYMMETRIC,0.9813735127869948,32.2880002485965,1754661600,1754686795,419.9,GENTLE_CONCAVE_UP
2025_08_10,IS,0,NOISE,NONE,-2.0,2.023086151550076,1754863200,1754867655,74.2,NOISE
2025_08_10,IS,1,FLATLINE,NONE,0.0,13.588225820626832,1754869680,1754870395,11.9,FLATLINE
2025_08_11,IS,0,NOISE,NONE,-2.0,1.0568696289060824,1754870400,1754874975,76.2,NOISE
2025_08_11,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.940010993048666,10.23603608827908,1754876835,1754889350,208.6,GENTLE_CONCAVE_UP
2025_08_11,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9703418196504568,15.781301948028954,1754889350,1754910900,359.2,GENTLE_LINEAR_DOWN
2025_08_11,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.933246836131436,8.075486041493072,1754910900,1754919000,135.0,GENTLE_CONCAVE_UP
2025_08_11,IS,4,GENTLE_CONVEX_UP,BACK_SKEWED,0.9250251309022558,8.008040023720657,1754919000,1754921700,45.0,GENTLE_CONVEX_UP
2025_08_11,IS,5,GENTLE_LINEAR_UP,NONE,0.923092229439074,15.513150621091292,1754921700,1754933400,195.0,GENTLE_LINEAR_UP
2025_08_11,IS,6,GENTLE_LINEAR_DOWN,NONE,0.9908850301914742,26.755227852009146,1754933400,1754956790,389.8,GENTLE_LINEAR_DOWN
2025_08_12,IS,0,FLATLINE,NONE,0.0,10.096044461110148,1754956800,1754961060,71.0,FLATLINE
2025_08_12,IS,1,GENTLE_LINEAR_UP,NONE,0.9395771582284044,8.693557092074702,1754962990,1754965165,36.2,GENTLE_LINEAR_UP
2025_08_12,IS,2,NOISE,NONE,0.7928833727785444,7.334187712930644,1754965165,1754977500,205.6,NOISE
2025_08_12,IS,3,FLATLINE,NONE,0.7465888305050521,18.45240651331977,1754977500,1754984700,120.0,FLATLINE
2025_08_12,IS,4,NOISE,NONE,0.7436925348346051,18.508995218057365,1754984700,1754986500,30.0,NOISE
2025_08_12,IS,5,FLATLINE,NONE,0.0,12.391105801284116,1754986500,1754993315,113.6,FLATLINE
2025_08_12,IS,6,GENTLE_CONVEX_DOWN,SYMMETRIC,0.948999257883262,9.547315030138906,1754993315,1755002035,145.3,GENTLE_CONVEX_DOWN
2025_08_12,IS,7,STEEP_LINEAR_UP,NONE,0.9779246651097672,37.15844338270817,1755002035,1755043195,686.0,STEEP_LINEAR_UP
2025_08_13,IS,0,NOISE,NONE,-2.0,5.726109283359799,1755043200,1755047720,75.3,NOISE
2025_08_13,IS,1,FLATLINE,NONE,0.0,7.647690676296024,1755049800,1755055625,97.1,FLATLINE
2025_08_13,IS,2,GENTLE_LINEAR_UP,NONE,0.9815994879896746,10.423462822492784,1755055625,1755085480,497.6,GENTLE_LINEAR_UP
2025_08_13,IS,3,FLATLINE,NONE,0.0,6.102962467462759,1755085480,1755088500,50.3,FLATLINE
2025_08_13,IS,4,GENTLE_CONCAVE_UP,SYMMETRIC,0.9063789020907986,16.96933529889144,1755088500,1755096300,130.0,GENTLE_CONCAVE_UP
2025_08_13,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9581643847180086,30.742124944243603,1755096300,1755111600,255.0,GENTLE_LINEAR_DOWN
2025_08_13,IS,6,FLATLINE,BACK_SKEWED,0.8777044874931684,16.18227908949892,1755111600,1755113400,30.0,FLATLINE
2025_08_13,IS,7,NOISE,NONE,0.7899201158033338,13.45386607507936,1755113400,1755123300,165.0,NOISE
2025_08_13,IS,8,GENTLE_LINEAR_UP,NONE,0.9267326296606012,8.634746581938378,1755123300,1755126000,45.0,GENTLE_LINEAR_UP
2025_08_13,IS,9,NOISE,NONE,0.8401680504168061,10.45869008331364,1755126145,1755127380,20.6,NOISE
2025_08_13,IS,10,GENTLE_LINEAR_UP,NONE,0.8910038336585073,11.87485203618725,1755127380,1755129595,36.9,GENTLE_LINEAR_UP
2025_08_14,IS,0,NOISE,NONE,-2.0,9.000193207724033,1755129600,1755134240,77.3,NOISE
2025_08_14,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9647689401043734,8.966946582620043,1755136080,1755160500,407.0,GENTLE_LINEAR_DOWN
2025_08_14,IS,2,NOISE,NONE,0.8238314435201713,9.600673083864509,1755160500,1755176400,265.0,NOISE
2025_08_14,IS,3,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9098096167537346,45.73813495743887,1755176400,1755182700,105.0,GENTLE_CONVEX_DOWN
2025_08_14,IS,4,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8908587664762148,50.65022609144124,1755182700,1755185400,45.0,GENTLE_CONCAVE_DOWN
2025_08_14,IS,5,GENTLE_CONVEX_UP,BACK_SKEWED,0.8745611392437097,46.834786874027415,1755185400,1755187200,30.0,GENTLE_CONVEX_UP
2025_08_14,IS,6,NOISE,NONE,0.8355068487135515,37.02531435644498,1755187200,1755195300,135.0,NOISE
2025_08_14,IS,7,GENTLE_CONVEX_UP,BACK_SKEWED,0.8772644108386543,36.50898436242464,1755195300,1755197100,30.0,GENTLE_CONVEX_UP
2025_08_14,IS,8,NOISE,NONE,0.7469697569598339,27.875649865663505,1755197100,1755202505,90.1,NOISE
2025_08_14,IS,9,GENTLE_LINEAR_DOWN,NONE,0.9854861542805964,23.16722460765845,1755202505,1755215995,224.8,GENTLE_LINEAR_DOWN
2025_08_15,IS,0,NOISE,NONE,-2.0,7.11820472642634,1755216000,1755221010,83.5,NOISE
2025_08_15,IS,1,GENTLE_LINEAR_UP,NONE,0.9772902658567988,9.261709665898278,1755222690,1755247500,413.5,GENTLE_LINEAR_UP
2025_08_15,IS,2,FLATLINE,NONE,0.0,9.433654896041318,1755247500,1755248160,11.0,FLATLINE
2025_08_15,IS,3,GENTLE_CONVEX_DOWN,SYMMETRIC,0.961982860504462,21.23286041956764,1755248400,1755260125,195.4,GENTLE_CONVEX_DOWN
2025_08_15,IS,4,NOISE,NONE,0.8326704002224212,11.597533606805955,1755260125,1755265590,91.1,NOISE
2025_08_15,IS,5,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9172226377693904,28.55787786003876,1755265590,1755290700,418.5,GENTLE_CONVEX_DOWN
2025_08_15,IS,6,FLATLINE,NONE,0.0,12.752654952257316,1755290700,1755291595,14.9,FLATLINE
2025_08_17,IS,0,NOISE,NONE,-2.0,3.4473160780157435,1755468000,1755473135,85.6,NOISE
2025_08_18,IS,0,NOISE,NONE,-2.0,2.648442672319709,1755475200,1755479990,79.8,NOISE
2025_08_18,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.897208584782091,8.391707869258967,1755482110,1755491400,154.8,GENTLE_CONCAVE_UP
2025_08_18,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9769227505569972,17.149815204444543,1755491400,1755521390,499.8,GENTLE_LINEAR_DOWN
2025_08_18,IS,3,FLATLINE,NONE,0.0,10.324629438708175,1755521390,1755525600,70.2,FLATLINE
2025_08_18,IS,4,NOISE,NONE,0.8163927440177399,9.175095183505457,1755525600,1755529200,60.0,NOISE
2025_08_18,IS,5,FLATLINE,NONE,0.0,9.846527063146736,1755529200,1755531000,30.0,FLATLINE
2025_08_18,IS,6,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9543489142865014,12.981106156735375,1755531000,1755541800,180.0,GENTLE_CONVEX_DOWN
2025_08_18,IS,7,GENTLE_LINEAR_UP,NONE,0.995913690859114,14.895010605571912,1755541800,1755561595,329.9,GENTLE_LINEAR_UP
2025_08_19,IS,0,NOISE,NONE,-2.0,11.752069105940455,1755561600,1755565795,69.9,NOISE
2025_08_19,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9758485507474948,10.205118844935017,1755567745,1755589000,354.2,GENTLE_LINEAR_DOWN
2025_08_19,IS,2,GENTLE_LINEAR_UP,NONE,0.9580134897827252,12.192066468845908,1755589000,1755603900,248.3,GENTLE_LINEAR_UP
2025_08_19,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9654123384586978,33.65430875339876,1755603900,1755647995,734.9,GENTLE_LINEAR_DOWN
2025_08_20,IS,0,FLATLINE,NONE,0.0,3.90012490993713,1755648000,1755651900,65.0,FLATLINE
2025_08_20,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9839452090317454,14.321876850682386,1755653705,1755672600,314.9,GENTLE_LINEAR_DOWN
2025_08_20,IS,2,GENTLE_LINEAR_UP,NONE,0.977046023498989,17.8048098583122,1755672600,1755693000,340.0,GENTLE_LINEAR_UP
2025_08_20,IS,3,STEEP_LINEAR_DOWN,NONE,0.9709281344276388,87.07644535672294,1755693000,1755710100,285.0,STEEP_LINEAR_DOWN
2025_08_20,IS,4,GENTLE_LINEAR_UP,NONE,0.9826128119169256,38.63507386495358,1755710100,1755734395,404.9,GENTLE_LINEAR_UP
2025_08_21,IS,0,FLATLINE,NONE,-2.0,13.911092983800032,1755734400,1755741600,120.0,FLATLINE
2025_08_21,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9598198864736696,23.665051629767,1755741600,1755754860,221.0,GENTLE_CONCAVE_UP
2025_08_21,IS,2,FLATLINE,NONE,0.0,11.975033568536343,1755754860,1755759495,77.2,FLATLINE
2025_08_21,IS,3,NOISE,NONE,0.7311221398719631,14.002663704604144,1755759495,1755762975,58.0,NOISE
2025_08_21,IS,4,FLATLINE,NONE,0.4177758390135423,12.981567051998704,1755763200,1755767700,75.0,FLATLINE
2025_08_21,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9885694382141262,24.657730005606165,1755767700,1755788400,345.0,GENTLE_LINEAR_DOWN
2025_08_21,IS,6,NOISE,NONE,0.7735423910174278,41.60160248008647,1755788400,1755790200,30.0,NOISE
2025_08_21,IS,7,FLATLINE,NONE,0.0,42.23984580468817,1755790200,1755791100,15.0,FLATLINE
2025_08_21,IS,8,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9256813279253868,44.64308821846739,1755791100,1755793800,45.0,GENTLE_CONCAVE_DOWN
2025_08_21,IS,9,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9506005092570742,43.02240767679604,1755793800,1755804600,180.0,GENTLE_CONVEX_DOWN
2025_08_21,IS,10,GENTLE_LINEAR_UP,NONE,0.9823291507518134,19.40246987534169,1755804600,1755820795,269.9,GENTLE_LINEAR_UP
2025_08_22,IS,0,NOISE,NONE,-2.0,9.153799905389285,1755820800,1755835220,240.3,NOISE
2025_08_22,IS,1,GENTLE_LINEAR_DOWN,NONE,0.954335455865906,21.215643352912476,1755835220,1755851400,269.7,GENTLE_LINEAR_DOWN
2025_08_22,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9662568605830796,23.1895267541462,1755851400,1755869515,301.9,GENTLE_CONCAVE_UP
2025_08_22,IS,3,FLATLINE,NONE,0.0,8.787947070594045,1755869515,1755870300,13.1,FLATLINE
2025_08_22,IS,4,STEEP_LINEAR_UP,NONE,0.9644769453419804,96.19359473037927,1755870300,1755887400,285.0,STEEP_LINEAR_UP
2025_08_22,IS,5,GENTLE_CONVEX_UP,BACK_SKEWED,0.8727397589184794,31.60663021824213,1755887400,1755891000,60.0,GENTLE_CONVEX_UP
2025_08_22,IS,6,FLATLINE,NONE,0.6041133467032814,20.86279198684216,1755891000,1755896395,89.9,FLATLINE
2025_08_24,IS,0,NOISE,NONE,-2.0,7.755428864662856,1756072800,1756077275,74.6,NOISE
2025_08_24,IS,1,FLATLINE,NONE,0.0,10.814177202701938,1756079420,1756079980,9.3,FLATLINE
2025_08_25,IS,0,NOISE,NONE,-2.0,6.156504688686387,1756080000,1756084010,66.8,NOISE
2025_08_25,IS,1,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9413192084274004,11.973040043082731,1756085970,1756098230,204.3,GENTLE_CONVEX_DOWN
2025_08_25,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.8938856444785016,9.864840908926404,1756098230,1756106210,133.0,GENTLE_CONCAVE_UP
2025_08_25,IS,3,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9693452932217212,13.498491206144765,1756106210,1756130400,403.2,GENTLE_CONVEX_DOWN
2025_08_25,IS,4,GENTLE_LINEAR_UP,NONE,0.9668303406688684,27.76513941462953,1756130400,1756147500,285.0,GENTLE_LINEAR_UP
2025_08_25,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9942657488395528,20.806089747312637,1756147500,1756166395,314.9,GENTLE_LINEAR_DOWN
2025_08_26,IS,0,NOISE,NONE,-2.0,33.84564733116014,1756166400,1756170065,61.1,NOISE
2025_08_26,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9265860138788232,31.86250193320192,1756171890,1756173855,32.8,GENTLE_CONCAVE_DOWN
2025_08_26,IS,2,FLATLINE,NONE,0.6426657248699302,25.40843833742776,1756173855,1756179905,100.8,FLATLINE
2025_08_26,IS,3,GENTLE_LINEAR_UP,NONE,0.9510734066132184,11.168204199652452,1756179905,1756192815,215.2,GENTLE_LINEAR_UP
2025_08_26,IS,4,NOISE,NONE,0.7404457932450003,14.206737700387816,1756192815,1756202400,159.8,NOISE
2025_08_26,IS,5,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9644179663277376,14.230082307784224,1756202400,1756210755,139.2,GENTLE_CONCAVE_UP
2025_08_26,IS,6,NOISE,NONE,0.7961102267599582,14.608544414281251,1756210755,1756217735,116.3,NOISE
2025_08_26,IS,7,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9769669499209906,21.71744051858776,1756217735,1756231200,224.4,GENTLE_CONCAVE_UP
2025_08_26,IS,8,GENTLE_CONVEX_UP,SYMMETRIC,0.9756151438397402,22.155243621536048,1756231200,1756252795,359.9,GENTLE_CONVEX_UP
2025_08_27,IS,0,FLATLINE,NONE,0.0,3.585394727803187,1756252800,1756257625,80.4,FLATLINE
2025_08_27,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.909856667737452,7.842971693908786,1756259580,1756272940,222.7,GENTLE_CONCAVE_UP
2025_08_27,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9726501584638648,9.22040410007808,1756272940,1756291835,314.9,GENTLE_LINEAR_DOWN
2025_08_27,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8941141840812358,7.482966946658994,1756291835,1756299600,129.4,GENTLE_CONCAVE_UP
2025_08_27,IS,4,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9555482870120336,26.571690847431658,1756299600,1756309505,165.1,GENTLE_CONVEX_DOWN
2025_08_27,IS,5,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9665232368987224,24.189463714914236,1756309505,1756327500,299.9,GENTLE_CONCAVE_UP
2025_08_27,IS,6,STEEP_LINEAR_DOWN,NONE,0.9884503392130516,43.64423808515711,1756327500,1756339185,194.8,STEEP_LINEAR_DOWN
2025_08_28,IS,0,NOISE,NONE,-2.0,13.42671341586196,1756339200,1756343505,71.8,NOISE
2025_08_28,IS,1,GENTLE_LINEAR_UP,NONE,0.9653040702409076,15.58433818967542,1756345395,1756361700,271.8,GENTLE_LINEAR_UP
2025_08_28,IS,2,GENTLE_CONVEX_UP,BACK_SKEWED,0.9211695227867608,12.696900472401182,1756361700,1756364400,45.0,GENTLE_CONVEX_UP
2025_08_28,IS,3,GENTLE_CONCAVE_UP,SYMMETRIC,0.9569574132128544,23.15088267967884,1756364400,1756378800,240.0,GENTLE_CONCAVE_UP
2025_08_28,IS,4,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.93502394763611,12.901196098929487,1756378800,1756386000,120.0,GENTLE_CONVEX_DOWN
2025_08_28,IS,5,GENTLE_LINEAR_UP,NONE,0.9885954905243362,27.803029507016667,1756386000,1756419995,566.6,GENTLE_LINEAR_UP
2025_08_28,IS,6,GENTLE_LINEAR_DOWN,NONE,0.9881539387420042,14.696962688693436,1756419995,1756425580,93.1,GENTLE_LINEAR_DOWN
2025_08_29,IS,0,FLATLINE,NONE,0.0,5.095966342053101,1756425600,1756430435,80.6,FLATLINE
2025_08_29,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9622390372159888,12.972632286157593,1756432285,1756473365,684.7,GENTLE_LINEAR_DOWN
2025_08_29,IS,2,FLATLINE,NONE,0.0,11.29838237463848,1756473365,1756475145,29.7,FLATLINE
2025_08_29,IS,3,STEEP_CONVEX_DOWN,SYMMETRIC,0.97255165441376,46.06377821625778,1756475145,1756495800,344.2,STEEP_CONVEX_DOWN
2025_08_29,IS,4,GENTLE_LINEAR_DOWN,NONE,0.8812461163636975,18.990093405675303,1756495800,1756497600,30.0,GENTLE_LINEAR_DOWN
2025_08_29,IS,5,FLATLINE,NONE,0.0,18.07515580452204,1756497600,1756498500,15.0,FLATLINE
2025_08_29,IS,6,GENTLE_LINEAR_UP,NONE,0.927620816327458,12.566885862909665,1756498500,1756501195,44.9,GENTLE_LINEAR_UP
2025_08_31,IS,0,NOISE,NONE,-2.0,11.046998432983184,1756677600,1756681995,73.2,NOISE
2025_09_01,IS,0,NOISE,NONE,-2.0,7.334840581377568,1756684800,1756689215,73.6,NOISE
2025_09_01,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9741432295498624,23.362646156989936,1756691160,1756711800,344.0,GENTLE_LINEAR_DOWN
2025_09_01,IS,2,GENTLE_LINEAR_UP,NONE,0.9646677966736414,20.352197638721083,1756711800,1756727880,268.0,GENTLE_LINEAR_UP
2025_09_01,IS,3,NOISE,NONE,0.8031714459108652,8.651647633324973,1756727880,1756767600,662.0,NOISE
2025_09_01,IS,4,GENTLE_LINEAR_DOWN,NONE,0.961903440768794,17.5050636127331,1756767600,1756771195,59.9,GENTLE_LINEAR_DOWN
2025_09_02,IS,0,NOISE,NONE,-2.0,8.358546287055749,1756771200,1756775255,67.6,NOISE
2025_09_02,IS,1,GENTLE_LINEAR_DOWN,NONE,0.8781675885682083,17.295978053753988,1756777245,1756779915,44.5,GENTLE_LINEAR_DOWN
2025_09_02,IS,2,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9770151581236012,14.805984984314437,1756779915,1756797130,286.9,GENTLE_CONVEX_DOWN
2025_09_02,IS,3,GENTLE_LINEAR_DOWN,NONE,0.9867492565082716,49.50958064990293,1756797300,1756836900,660.0,GENTLE_LINEAR_DOWN
2025_09_02,IS,4,STEEP_LINEAR_UP,NONE,0.9951459697879812,58.102780652207855,1756836900,1756857585,344.8,STEEP_LINEAR_UP
2025_09_03,IS,0,NOISE,NONE,-2.0,4.716437800220868,1756857600,1756875590,299.8,NOISE
2025_09_03,IS,1,FLATLINE,NONE,0.0,4.095869495600082,1756875600,1756876540,15.7,FLATLINE
2025_09_03,IS,2,NOISE,NONE,0.8441520049153726,4.672562319913535,1756876540,1756878915,39.6,NOISE
2025_09_03,IS,3,FLATLINE,NONE,0.0,5.517369498193512,1756878915,1756881000,34.8,FLATLINE
2025_09_03,IS,4,GENTLE_LINEAR_UP,NONE,0.9670879082282456,19.12963461541913,1756881000,1756906200,420.0,GENTLE_LINEAR_UP
2025_09_03,IS,5,FLATLINE,NONE,0.5817682118134526,30.84702972135405,1756906200,1756916100,165.0,FLATLINE
2025_09_03,IS,6,GENTLE_CONVEX_UP,BACK_SKEWED,0.9214913482453072,43.06730676781693,1756916100,1756918800,45.0,GENTLE_CONVEX_UP
2025_09_03,IS,7,NOISE,NONE,0.2774535462245754,37.58483061875759,1756918800,1756921500,45.0,NOISE
2025_09_03,IS,8,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9677308273949544,35.948169302531625,1756921500,1756931420,165.3,GENTLE_CONVEX_DOWN
2025_09_03,IS,9,STEEP_LINEAR_UP,NONE,0.9895251746910514,42.632043405844726,1756931420,1756943980,209.3,STEEP_LINEAR_UP
2025_09_04,IS,0,NOISE,NONE,-2.0,15.660911867517912,1756944000,1756947830,63.8,NOISE
2025_09_04,IS,1,FLATLINE,NONE,0.0,11.158084996177804,1756950035,1756956530,108.2,FLATLINE
2025_09_04,IS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9724494036034907,12.596353561779264,1756956530,1756974600,301.2,GENTLE_CONVEX_DOWN
2025_09_04,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.969604908639044,12.153200066617917,1756974600,1756989900,255.0,GENTLE_CONCAVE_UP
2025_09_04,IS,4,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9389760542517916,17.797278872845926,1756989900,1756999800,165.0,GENTLE_CONVEX_DOWN
2025_09_04,IS,5,STEEP_LINEAR_UP,NONE,0.9890856232220464,30.08308331275892,1756999800,1757030395,509.9,STEEP_LINEAR_UP
2025_09_05,IS,0,NOISE,NONE,-2.0,3.487815051667849,1757030400,1757034845,74.1,NOISE
2025_09_05,IS,1,GENTLE_LINEAR_UP,NONE,0.986811455571144,8.840938771706867,1757037170,1757075530,639.3,GENTLE_LINEAR_UP
2025_09_05,IS,2,FLATLINE,NONE,0.0,7.153834982381986,1757075530,1757076300,12.8,FLATLINE
2025_09_05,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9088579424581172,37.12271835165112,1757076300,1757082600,105.0,GENTLE_CONCAVE_UP
2025_09_05,IS,4,STEEP_CONVEX_DOWN,BACK_SKEWED,0.9650724028918564,85.07465368935681,1757082600,1757096100,225.0,STEEP_CONVEX_DOWN
2025_09_05,IS,5,GENTLE_LINEAR_UP,NONE,0.965320379655855,20.066643931535587,1757096100,1757105995,164.9,GENTLE_LINEAR_UP
2025_09_07,IS,0,NOISE,NONE,-2.0,32.13375988246568,1757282400,1757289595,119.9,NOISE
2025_09_08,IS,0,NOISE,NONE,-2.0,4.513066936115689,1757289600,1757293690,68.2,NOISE
2025_09_08,IS,1,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9592868460361184,10.754887311111474,1757295760,1757315700,332.3,GENTLE_CONVEX_DOWN
2025_09_08,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.97552288553793,10.631050689148283,1757315700,1757335060,322.7,GENTLE_CONCAVE_UP
2025_09_08,IS,3,NOISE,NONE,0.4807134505618493,12.419985565399063,1757335060,1757339100,67.3,NOISE
2025_09_08,IS,4,GENTLE_LINEAR_UP,NONE,0.9633013493158986,33.61599955808008,1757339100,1757351700,210.0,GENTLE_LINEAR_UP
2025_09_08,IS,5,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9620969442142968,22.442566542634044,1757351700,1757368800,285.0,GENTLE_CONVEX_DOWN
2025_09_08,IS,6,GENTLE_LINEAR_UP,NONE,0.9631713648040492,13.893255353410876,1757368800,1757375995,119.9,GENTLE_LINEAR_UP
2025_09_09,IS,0,NOISE,NONE,-2.0,8.115620187493786,1757376000,1757381225,87.1,NOISE
2025_09_09,IS,1,GENTLE_LINEAR_UP,NONE,0.977248977033758,10.018299946429169,1757382945,1757412900,499.2,GENTLE_LINEAR_UP
2025_09_09,IS,2,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9293735798384932,7.505863611924561,1757412900,1757421360,141.0,GENTLE_CONVEX_DOWN
2025_09_09,IS,3,FLATLINE,NONE,0.0,10.539155318708287,1757421360,1757421900,9.0,FLATLINE
2025_09_09,IS,4,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8623033846421252,10.483346770910185,1757422165,1757423035,14.5,GENTLE_CONCAVE_DOWN
2025_09_09,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9663793902161644,23.425525129736364,1757423035,1757439000,266.1,GENTLE_LINEAR_DOWN
2025_09_09,IS,6,GENTLE_LINEAR_UP,NONE,0.9948506847978872,20.32956605901596,1757439000,1757462395,389.9,GENTLE_LINEAR_UP
2025_09_10,IS,0,NOISE,NONE,-2.0,3.072303118106297,1757462400,1757467140,79.0,NOISE
2025_09_10,IS,1,GENTLE_LINEAR_UP,NONE,0.9824733574213774,8.714923487738071,1757468910,1757494275,422.8,GENTLE_LINEAR_UP
2025_09_10,IS,2,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9350509144857158,18.94037554416241,1757494275,1757504700,173.8,GENTLE_CONVEX_DOWN
2025_09_10,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9756683524001154,27.6106799329399,1757504700,1757519100,240.0,GENTLE_CONCAVE_UP
2025_09_10,IS,4,GENTLE_LINEAR_DOWN,NONE,0.9820929679163164,26.99273991007829,1757519100,1757545490,439.8,GENTLE_LINEAR_DOWN
2025_09_10,IS,5,GENTLE_LINEAR_UP,NONE,0.9529865580621604,19.922488847484946,1757545490,1757548795,55.1,GENTLE_LINEAR_UP
2025_09_11,IS,0,NOISE,NONE,-2.0,10.640526943902133,1757548800,1757575680,448.0,NOISE
2025_09_11,IS,1,GENTLE_LINEAR_UP,NONE,0.9815593150722696,16.086540194783773,1757575680,1757618100,707.0,GENTLE_LINEAR_UP
2025_09_11,IS,2,FLATLINE,NONE,0.0,8.035175161502162,1757618100,1757619000,15.0,FLATLINE
2025_09_11,IS,3,NOISE,NONE,0.6573797699505033,7.844660935820164,1757619000,1757621700,45.0,NOISE
2025_09_11,IS,4,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.8746208315797911,9.008780455177632,1757621705,1757622815,18.5,GENTLE_CONCAVE_DOWN
2025_09_11,IS,5,GENTLE_LINEAR_DOWN,NONE,0.9870123339651184,9.05663245977853,1757622815,1757635195,206.3,GENTLE_LINEAR_DOWN
