entry_i,exit_i,dir,entry,exit,pts,reason,day,usd
182,204,-1,25498.25,25522.0,-24.64,theme,2025_12_16,-49.28
214,239,1,25562.0,25439.75,-123.14,theme,2025_12_16,-246.28
63,72,1,25555.75,25621.5,64.86,target,2025_12_17,129.72
256,290,-1,25245.0,25264.0,-19.89,theme,2025_12_17,-39.78
333,337,-1,25162.0,25157.25,3.86,target,2025_12_17,7.72
353,359,-1,25196.0,25172.0,23.11,theme,2025_12_17,46.22
386,388,-1,25187.25,25189.75,-3.39,target,2025_12_17,-6.78
79,97,-1,25170.0,25175.0,-5.89,theme,2025_12_18,-11.78
319,323,1,25587.0,25615.0,27.11,target,2025_12_18,54.22
381,385,1,25597.0,25601.25,3.36,target,2025_12_18,6.72
400,412,1,25532.75,25460.0,-73.64,theme,2025_12_18,-147.28
459,471,1,25479.0,25444.0,-35.89,eod,2025_12_18,-71.78
98,117,1,25513.0,25513.0,-0.89,theme,2025_12_19,-1.78
140,157,1,25562.5,25616.25,52.86,target,2025_12_19,105.72
252,262,1,25592.75,25620.0,26.36,target,2025_12_19,52.72
323,332,1,25768.75,25725.75,-43.89,theme,2025_12_19,-87.78
366,370,1,25760.5,25775.0,13.61,target,2025_12_19,27.22
384,390,1,25750.5,25778.75,27.36,target,2025_12_19,54.72
438,448,1,25772.75,25794.0,20.36,theme,2025_12_19,40.72
473,502,1,25795.75,25816.0,19.36,target,2025_12_19,38.72
189,191,1,25917.5,25918.0,-0.39,target,2025_12_22,-0.78
273,323,1,25936.0,25925.0,-11.89,theme,2025_12_22,-23.78
132,141,-1,25918.0,25938.5,-21.39,theme,2025_12_23,-42.78
179,182,-1,25907.0,25909.25,-3.14,target,2025_12_23,-6.28
194,199,-1,25946.0,25960.75,-15.64,theme,2025_12_23,-31.28
108,132,1,26010.0,26044.0,33.11,theme,2025_12_24,66.22
186,187,1,26124.25,26108.5,-16.64,target,2025_12_26,-33.28
297,309,1,26097.75,26093.0,-5.64,theme,2025_12_26,-11.28
181,192,-1,25991.5,25956.25,34.36,theme,2025_12_29,68.72
232,238,-1,26015.0,25970.0,44.11,target,2025_12_29,88.22
273,288,-1,25957.25,25927.25,29.11,target,2025_12_29,58.22
316,332,-1,25930.25,25900.75,28.61,target,2025_12_29,57.22
362,376,-1,25924.5,25940.0,-16.39,theme,2025_12_29,-32.78
150,155,-1,25965.0,25988.25,-24.14,theme,2025_12_30,-48.28
186,208,-1,25918.25,25980.0,-62.64,theme,2025_12_30,-125.28
235,246,1,25946.0,25936.25,-10.64,theme,2025_12_30,-21.28
290,301,1,25954.25,25959.0,3.86,theme,2025_12_30,7.72
319,323,1,25930.0,25924.25,-6.64,theme,2025_12_30,-13.28
132,145,-1,25831.25,25811.75,18.61,target,2025_12_31,37.22
183,196,-1,25803.25,25829.0,-26.64,theme,2025_12_31,-53.28
381,391,-1,25809.0,25831.0,-22.89,theme,2025_12_31,-45.78
362,365,-1,25573.25,25539.0,33.36,target,2026_01_02,66.72
381,406,-1,25560.0,25599.0,-39.89,theme,2026_01_02,-79.78
438,440,-1,25575.5,25560.25,14.36,target,2026_01_02,28.72
479,482,-1,25602.25,25597.5,3.86,theme,2026_01_02,7.72
199,200,1,25775.75,25776.75,0.10999999999999999,target,2026_01_05,0.21999999999999997
243,244,1,25806.0,25813.25,6.36,target,2026_01_05,12.72
348,352,1,25861.25,25845.0,-17.14,theme,2026_01_05,-34.28
303,311,1,25943.25,25912.0,-32.14,theme,2026_01_06,-64.28
367,375,1,25937.0,25954.75,16.86,target,2026_01_06,33.72
496,500,1,26052.5,26045.25,-8.14,target,2026_01_06,-16.28
257,277,1,26075.0,26091.0,15.11,target,2026_01_07,30.22
393,407,1,26196.25,26161.0,-36.14,theme,2026_01_07,-72.28
136,140,-1,25992.75,25976.5,15.36,theme,2026_01_08,30.72
208,227,-1,25988.0,26026.5,-39.39,theme,2026_01_08,-78.78
306,309,-1,25908.75,25898.25,9.61,theme,2026_01_08,19.22
339,345,-1,25867.0,25861.0,5.11,target,2026_01_08,10.22
369,372,-1,25889.75,25876.0,12.86,target,2026_01_08,25.72
437,468,-1,25868.75,25840.75,27.11,target,2026_01_08,54.22
481,508,-1,25849.75,25897.0,-48.14,theme,2026_01_08,-96.28
141,143,1,25900.25,25930.5,29.36,target,2026_01_09,58.72
259,265,1,25940.0,25902.75,-38.14,theme,2026_01_09,-76.28
452,459,1,26115.0,26117.5,1.6099999999999999,theme,2026_01_09,3.2199999999999998
546,551,1,26170.0,26155.25,-15.64,theme,2026_01_09,-31.28
167,174,-1,25960.0,25949.75,9.36,target,2026_01_12,18.72
213,220,-1,25958.0,25958.75,-1.6400000000000001,theme,2026_01_12,-3.2800000000000002
280,286,-1,25940.25,25940.75,-1.3900000000000001,theme,2026_01_12,-2.7800000000000002
496,501,1,26187.5,26196.75,8.36,target,2026_01_12,16.72
192,230,-1,26110.0,26243.75,-134.64,theme,2026_01_13,-269.28
363,369,-1,26134.0,26136.0,-2.89,theme,2026_01_13,-5.78
524,551,-1,26093.25,26087.5,4.86,theme,2026_01_13,9.72
571,584,-1,26084.0,26139.75,-56.64,theme,2026_01_13,-113.28
139,147,-1,26080.75,26102.0,-22.14,theme,2026_01_14,-44.28
213,237,-1,25964.75,25944.5,19.36,target,2026_01_14,38.72
304,316,-1,25981.5,25965.0,15.61,target,2026_01_14,31.22
376,377,-1,25878.5,25888.75,-11.14,target,2026_01_14,-22.28
393,394,-1,25814.0,25780.25,32.86,target,2026_01_14,65.72
442,448,-1,25790.25,25775.75,13.61,theme,2026_01_14,27.22
482,486,-1,25728.25,25691.0,36.36,target,2026_01_14,72.72
497,499,-1,25709.0,25685.0,23.11,target,2026_01_14,46.22
511,513,-1,25722.75,25669.25,52.61,target,2026_01_14,105.22
527,542,-1,25698.75,25715.75,-17.89,theme,2026_01_14,-35.78
301,318,1,26057.5,26079.5,21.11,target,2026_01_15,42.22
393,396,1,26109.0,26097.5,-12.39,target,2026_01_15,-24.78
484,493,1,26127.75,26154.0,25.36,target,2026_01_15,50.72
526,538,1,26125.75,26094.0,-32.64,theme,2026_01_15,-65.28
662,704,-1,25929.5,25944.75,-16.14,eod,2026_01_15,-32.28
279,288,1,26060.25,26002.0,-59.14,theme,2026_01_16,-118.28
422,433,-1,25912.5,25896.0,15.61,target,2026_01_16,31.22
443,457,-1,25936.0,25943.75,-8.64,theme,2026_01_16,-17.28
498,526,-1,25908.25,25945.0,-37.64,theme,2026_01_16,-75.28
579,582,-1,25914.75,25902.75,11.11,eod,2026_01_16,22.22
77,79,-1,25662.25,25644.5,16.86,target,2026_01_19,33.72
89,129,-1,25636.0,25600.5,34.61,target,2026_01_19,69.22
160,182,-1,25614.25,25631.0,-17.64,theme,2026_01_19,-35.28
228,242,-1,25579.5,25629.0,-50.39,theme,2026_01_19,-100.78
312,369,-1,25537.0,25535.5,0.61,theme,2026_01_19,1.22
419,430,-1,25529.75,25490.0,38.86,target,2026_01_19,77.72
451,467,-1,25540.0,25525.0,14.11,theme,2026_01_19,28.22
91,98,1,25618.75,25652.0,32.36,target,2026_01_20,64.72
114,126,1,25636.75,25617.0,-20.64,theme,2026_01_20,-41.28
585,591,1,25620.0,25632.75,11.86,target,2026_01_20,23.72
601,602,1,25575.25,25589.25,13.11,target,2026_01_20,26.22
619,620,1,25580.0,25574.5,-6.39,theme,2026_01_20,-12.78
782,786,-1,25350.25,25339.25,10.11,target,2026_01_20,20.22
810,818,-1,25356.75,25384.75,-28.89,theme,2026_01_20,-57.78
266,272,-1,25403.75,25360.0,42.86,target,2026_01_21,85.72
319,342,-1,25267.5,25262.75,3.86,target,2026_01_21,7.72
354,357,-1,25299.0,25326.5,-28.39,theme,2026_01_21,-56.78
462,484,1,25538.25,25633.0,93.86,target,2026_01_21,187.72
518,535,1,25674.0,25550.5,-124.39,theme,2026_01_21,-248.78
614,628,1,25456.0,25462.0,5.11,target,2026_01_21,10.22
80,89,1,25799.5,25769.0,-31.39,theme,2026_01_22,-62.78
211,218,1,25913.25,25936.5,22.36,target,2026_01_22,44.72
287,307,1,25931.75,25913.0,-19.64,theme,2026_01_22,-39.28
466,488,1,25927.0,25933.25,5.36,theme,2026_01_22,10.72
201,211,-1,25810.5,25849.5,-39.89,theme,2026_01_23,-79.78
260,265,-1,25818.0,25798.25,18.86,target,2026_01_23,37.72
276,307,-1,25804.0,25836.75,-33.64,theme,2026_01_23,-67.28
483,509,1,26006.0,25970.75,-36.14,theme,2026_01_23,-72.28
158,177,-1,25856.75,25889.0,-33.14,theme,2026_01_26,-66.28
423,430,1,26112.0,26133.0,20.11,target,2026_01_26,40.22
481,487,1,26123.0,26111.75,-12.14,theme,2026_01_26,-24.28
524,532,1,26137.0,26104.75,-33.14,theme,2026_01_26,-66.28
174,191,1,26229.75,26202.0,-28.64,theme,2026_01_27,-57.28
237,268,1,26246.0,26217.0,-29.89,theme,2026_01_27,-59.78
407,409,1,26300.25,26288.0,-13.14,theme,2026_01_27,-26.28
491,500,1,26309.75,26324.75,14.11,target,2026_01_27,28.22
207,208,1,26535.75,26549.5,12.86,target,2026_01_28,25.72
283,305,1,26523.75,26497.5,-27.14,theme,2026_01_28,-54.28
496,502,-1,26363.0,26395.75,-33.64,theme,2026_01_28,-67.28
614,615,-1,26406.5,26341.25,64.36,target,2026_01_28,128.72
625,638,-1,26385.5,26458.25,-73.64,theme,2026_01_28,-147.28
98,111,-1,26370.75,26411.0,-41.14,theme,2026_01_29,-82.28
233,251,1,26501.0,26444.0,-57.89,theme,2026_01_29,-115.78
483,484,-1,25900.5,25900.5,-0.89,target,2026_01_29,-1.78
579,603,-1,26056.5,26079.5,-23.89,theme,2026_01_29,-47.78
246,248,-1,26013.5,26013.0,-0.39,target,2026_01_30,-0.78
283,288,-1,25993.25,25927.25,65.11,target,2026_01_30,130.22
300,302,-1,25996.0,25974.75,20.36,target,2026_01_30,40.72
336,355,-1,25940.0,25998.0,-58.89,theme,2026_01_30,-117.78
527,529,1,26055.5,26015.0,-41.39,theme,2026_01_30,-82.78
557,564,1,26085.5,26078.25,-8.14,theme,2026_01_30,-16.28
712,721,-1,25907.75,25990.0,-83.14,theme,2026_01_30,-166.28
766,773,-1,25893.25,25855.0,37.36,target,2026_01_30,74.72
815,818,-1,25933.25,25869.75,62.61,target,2026_01_30,125.22
107,115,-1,25734.0,25692.5,40.61,target,2026_02_02,81.22
140,144,-1,25670.0,25625.0,44.11,target,2026_02_02,88.22
237,252,-1,25546.5,25558.5,-12.89,theme,2026_02_02,-25.78
307,321,-1,25470.75,25442.5,27.36,target,2026_02_02,54.72
349,351,-1,25454.75,25433.5,20.36,target,2026_02_02,40.72
573,592,1,25701.25,25730.0,27.86,theme,2026_02_02,55.72
624,638,1,25928.75,26011.25,81.61,target,2026_02_02,163.22
649,659,1,26006.75,26090.5,82.86,target,2026_02_02,165.72
677,710,1,26101.0,26058.5,-43.39,theme,2026_02_02,-86.78
736,744,1,26082.0,26143.75,60.86,target,2026_02_02,121.72
798,810,1,26154.0,26175.0,20.11,target,2026_02_02,40.22
826,833,1,26132.25,26124.75,-8.39,theme,2026_02_02,-16.78
85,98,1,26191.25,26157.5,-34.64,theme,2026_02_03,-69.28
139,142,1,26204.25,26223.0,17.86,target,2026_02_03,35.72
196,206,1,26215.5,26214.75,-1.6400000000000001,theme,2026_02_03,-3.2800000000000002
271,304,1,26224.25,26154.25,-70.89,theme,2026_02_03,-141.78
376,398,-1,25775.0,25795.75,-21.64,theme,2026_02_03,-43.28
421,440,-1,25722.5,25712.5,9.11,target,2026_02_03,18.22
588,590,-1,25567.5,25512.25,54.36,target,2026_02_03,108.72
640,645,-1,25528.0,25555.0,-27.89,theme,2026_02_03,-55.78
209,214,1,25658.0,25646.5,-12.39,theme,2026_02_04,-24.78
274,296,1,25668.5,25700.0,30.61,target,2026_02_04,61.22
306,321,1,25682.75,25638.0,-45.64,theme,2026_02_04,-91.28
428,434,-1,25488.75,25430.0,57.86,target,2026_02_04,115.72
444,445,-1,25425.0,25454.5,-30.39,target,2026_02_04,-60.78
588,589,-1,25107.25,25049.25,57.11,target,2026_02_04,114.22
90,92,1,25348.0,25355.5,6.61,target,2026_02_05,13.22
102,110,1,25355.0,25290.0,-65.89,theme,2026_02_05,-131.78
334,346,1,25319.0,25216.0,-103.89,theme,2026_02_05,-207.78
499,517,-1,25006.0,25050.0,-44.89,theme,2026_02_05,-89.78
543,550,-1,25035.5,25000.0,34.61,target,2026_02_05,69.22
575,576,-1,24984.0,25080.0,-96.89,target,2026_02_05,-193.78
641,644,-1,24903.0,24830.0,72.11,target,2026_02_05,144.22
661,662,-1,24839.5,24817.0,21.61,target,2026_02_05,43.22
896,928,-1,24858.25,24799.75,57.61,target,2026_02_05,115.22
80,90,-1,24567.5,24605.0,-38.39,theme,2026_02_06,-76.78
376,386,1,24812.0,24835.0,22.11,target,2026_02_06,44.22
397,460,1,24900.75,24984.25,82.61,theme,2026_02_06,165.22
529,540,1,25027.0,25012.5,-15.39,theme,2026_02_06,-30.78
604,625,1,25032.75,25089.0,55.36,target,2026_02_06,110.72
650,675,1,25086.25,25037.5,-49.64,theme,2026_02_06,-99.28
701,708,1,25065.25,25115.5,49.36,target,2026_02_06,98.72
890,893,1,25292.5,25306.0,12.61,theme,2026_02_06,25.22
63,88,1,25525.0,25472.0,-53.89,theme,2026_02_09,-107.78
147,155,1,25446.0,25422.0,-24.89,theme,2026_02_09,-49.78
387,391,-1,25278.5,25267.0,10.61,theme,2026_02_09,21.22
469,478,-1,25292.0,25266.75,24.36,target,2026_02_09,48.72
488,505,-1,25234.0,25399.0,-165.89,theme,2026_02_09,-331.78
753,757,1,25586.25,25572.75,-14.39,theme,2026_02_09,-28.78
204,205,-1,25560.75,25563.75,-3.89,theme,2026_02_10,-7.78
331,346,1,25598.5,25538.25,-61.14,theme,2026_02_10,-122.28
400,412,1,25593.25,25529.0,-65.14,theme,2026_02_10,-130.28
472,473,1,25607.75,25600.0,-8.64,target,2026_02_10,-17.28
550,557,1,25581.5,25604.0,21.61,target,2026_02_10,43.22
568,584,1,25591.75,25542.25,-50.39,theme,2026_02_10,-100.78
605,723,-1,25522.25,25477.0,44.36,eod,2026_02_10,88.72
388,393,1,25580.5,25605.0,23.61,target,2026_02_11,47.22
518,524,-1,25420.0,25380.0,39.11,target,2026_02_11,78.22
536,548,-1,25435.25,25506.75,-72.39,theme,2026_02_11,-144.78
593,620,-1,25464.25,25525.25,-61.89,theme,2026_02_11,-123.78
630,642,1,25524.0,25565.5,40.61,target,2026_02_11,81.22
652,684,1,25578.5,25523.0,-56.39,theme,2026_02_11,-112.78
155,165,1,25539.5,25533.25,-7.14,theme,2026_02_12,-14.28
259,268,1,25576.25,25600.0,22.86,target,2026_02_12,45.72
279,288,1,25579.75,25551.75,-28.89,theme,2026_02_12,-57.78
335,342,1,25578.0,25582.5,3.61,target,2026_02_12,7.22
457,465,-1,25105.0,25091.25,12.86,target,2026_02_12,25.72
483,490,-1,25068.25,25088.25,-20.89,target,2026_02_12,-41.78
542,552,-1,25074.75,25039.0,34.86,target,2026_02_12,69.72
565,577,-1,25079.0,25134.5,-56.39,theme,2026_02_12,-112.78
656,668,-1,25071.5,25029.75,40.86,target,2026_02_12,81.72
681,685,-1,25027.25,25001.5,24.86,target,2026_02_12,49.72
706,724,-1,25022.5,25040.25,-18.64,theme,2026_02_12,-37.28
61,67,-1,25071.0,25051.0,19.11,theme,2026_02_13,38.22
78,87,-1,25002.25,24970.0,31.36,target,2026_02_13,62.72
110,118,-1,25030.75,25016.0,13.86,target,2026_02_13,27.72
192,195,-1,25000.0,24969.0,30.11,target,2026_02_13,60.22
208,214,-1,24997.0,24981.75,14.36,target,2026_02_13,28.72
259,262,-1,24930.75,24923.0,6.86,target,2026_02_13,13.72
293,303,-1,24943.5,24968.0,-25.39,theme,2026_02_13,-50.78
349,356,-1,24958.75,24945.25,12.61,target,2026_02_13,25.22
481,486,-1,24904.75,24891.25,12.61,theme,2026_02_13,25.22
538,550,-1,24933.0,24989.25,-57.14,theme,2026_02_13,-114.28
596,601,-1,24964.0,24939.75,23.36,target,2026_02_13,46.72
614,615,-1,25040.0,24992.75,46.36,target,2026_02_13,92.72
628,629,-1,24983.25,24950.0,32.36,target,2026_02_13,64.72
643,650,1,24976.25,25013.25,36.11,target,2026_02_13,72.22
666,706,1,25040.0,24985.5,-55.39,theme,2026_02_13,-110.78
793,809,1,25160.5,25179.25,17.86,theme,2026_02_13,35.72
829,831,1,25175.0,25180.0,4.11,target,2026_02_13,8.22
841,852,1,25166.0,25181.5,14.61,target,2026_02_13,29.22
118,141,-1,25031.5,25028.0,2.61,theme,2026_02_16,5.22
320,339,-1,24985.75,24946.5,38.36,target,2026_02_16,76.72
358,360,-1,24910.0,24910.0,-0.89,target,2026_02_16,-1.78
382,398,-1,24956.25,24955.5,-0.14,theme,2026_02_16,-0.28
417,422,-1,24935.75,24959.75,-24.89,theme,2026_02_16,-49.78
197,227,-1,24822.5,24816.5,5.11,theme,2026_02_17,10.22
252,272,-1,24803.25,24844.0,-41.64,theme,2026_02_17,-83.28
474,482,-1,24839.25,24797.5,40.86,target,2026_02_17,81.72
574,576,-1,24815.75,24767.5,47.36,target,2026_02_17,94.72
643,679,1,24925.5,24968.25,41.86,theme,2026_02_17,83.72
747,752,1,24986.0,25004.0,17.11,target,2026_02_17,34.22
802,805,1,25072.0,25090.0,17.11,target,2026_02_17,34.22
822,828,1,25056.25,25054.75,-2.39,theme,2026_02_17,-4.78
899,905,1,24984.0,24990.0,5.11,eod,2026_02_17,10.22
156,198,1,25049.75,25025.0,-25.64,theme,2026_02_18,-51.28
241,251,1,25123.0,25123.0,-0.89,target,2026_02_18,-1.78
288,306,1,25141.0,25125.75,-16.14,theme,2026_02_18,-32.28
559,565,1,25290.0,25305.0,14.11,theme,2026_02_18,28.22
579,581,1,25318.0,25331.0,12.11,target,2026_02_18,24.22
592,595,1,25305.75,25293.0,-13.64,theme,2026_02_18,-27.28
611,621,1,25312.0,25280.0,-32.89,theme,2026_02_18,-65.78
66,76,-1,25192.0,25170.0,21.11,target,2026_02_19,42.22
302,328,-1,25075.0,25080.5,-6.39,theme,2026_02_19,-12.78
416,423,-1,25082.75,25054.75,27.11,target,2026_02_19,54.22
448,455,-1,25094.5,25101.5,-7.89,theme,2026_02_19,-15.78
628,631,-1,25021.75,24999.5,21.36,target,2026_02_19,42.72
656,662,-1,25026.25,25031.5,-6.14,theme,2026_02_19,-12.28
710,738,-1,25017.0,25018.5,-2.39,theme,2026_02_19,-4.78
93,99,1,25108.0,25114.0,5.11,theme,2026_02_20,10.22
400,409,-1,24988.0,24925.5,61.61,target,2026_02_20,123.22
431,432,-1,25073.5,25072.5,0.10999999999999999,theme,2026_02_20,0.21999999999999997
536,544,1,25222.5,25246.5,23.11,target,2026_02_20,46.22
582,588,1,25217.5,25140.5,-77.89,theme,2026_02_20,-155.78
631,668,1,25235.0,25328.5,92.61,target,2026_02_20,185.22
709,716,1,25294.0,25268.75,-26.14,theme,2026_02_20,-52.28
773,811,1,25275.0,25304.0,28.11,eod,2026_02_20,56.22
95,100,-1,25103.0,25068.5,33.61,target,2026_02_23,67.22
188,195,-1,25073.75,25055.5,17.36,target,2026_02_23,34.72
214,216,-1,25060.0,25061.25,-2.14,theme,2026_02_23,-4.28
226,238,-1,25047.0,25041.0,5.11,target,2026_02_23,10.22
268,279,-1,25052.25,25066.0,-14.64,theme,2026_02_23,-29.28
498,541,1,25145.5,25219.25,72.86,target,2026_02_23,145.72
554,555,1,25120.5,25100.0,-21.39,target,2026_02_23,-42.78
710,744,-1,24952.5,24985.0,-33.39,theme,2026_02_23,-66.78
793,797,-1,24956.25,24951.25,4.11,target,2026_02_23,8.22
866,868,-1,24962.0,24941.0,20.11,target,2026_02_23,40.22
269,286,1,25078.25,25018.75,-60.39,theme,2026_02_24,-120.78
435,451,1,25059.25,25023.0,-37.14,theme,2026_02_24,-74.28
492,504,1,25077.75,25104.75,26.11,target,2026_02_24,52.22
515,529,1,25070.0,25046.25,-24.64,theme,2026_02_24,-49.28
560,584,1,25093.75,25151.75,57.11,target,2026_02_24,114.22
618,626,1,25200.5,25248.75,47.36,target,2026_02_24,94.72
647,654,1,25231.0,25202.5,-29.39,theme,2026_02_24,-58.78
708,724,1,25275.25,25289.0,12.86,target,2026_02_24,25.72
736,739,1,25258.25,25251.75,-7.39,theme,2026_02_24,-14.78
864,887,1,25250.0,25230.25,-20.64,eod,2026_02_24,-41.28
129,137,1,25305.5,25291.5,-14.89,theme,2026_02_25,-29.78
240,261,1,25300.25,25303.25,2.11,theme,2026_02_25,4.22
358,365,1,25355.75,25376.75,20.11,target,2026_02_25,40.22
462,469,1,25522.25,25526.5,3.36,theme,2026_02_25,6.72
523,528,1,25543.25,25555.75,11.61,target,2026_02_25,23.22
545,551,1,25549.25,25560.0,9.86,target,2026_02_25,19.72
182,184,-1,25530.5,25550.0,-20.39,theme,2026_02_26,-40.78
362,371,1,25594.25,25612.0,16.86,target,2026_02_26,33.72
439,441,-1,25465.75,25436.25,28.61,target,2026_02_26,57.22
515,519,-1,25235.0,25242.5,-8.39,theme,2026_02_26,-16.78
562,628,-1,25207.5,25121.5,85.11,target,2026_02_26,170.22
647,659,-1,25130.0,25228.0,-98.89,theme,2026_02_26,-197.78
192,216,-1,25057.25,25035.0,21.36,theme,2026_03_02,42.72
404,426,-1,24788.0,24755.25,31.86,target,2026_03_02,63.72
461,477,-1,24729.25,24805.5,-77.14,theme,2026_03_02,-154.28
796,805,1,25100.0,25122.5,21.61,target,2026_03_02,43.22
822,823,1,25137.5,25141.25,2.86,target,2026_03_02,5.72
851,861,1,25142.5,25117.5,-25.89,theme,2026_03_02,-51.78
965,967,1,25245.0,25241.25,-4.64,theme,2026_03_02,-9.28
1054,1062,1,25290.75,25201.0,-90.64,theme,2026_03_02,-181.28
166,170,-1,25079.0,25063.75,14.36,target,2026_03_03,28.72
196,225,-1,25073.0,25035.75,36.36,target,2026_03_03,72.72
311,325,-1,24987.75,24956.0,30.86,target,2026_03_03,61.72
447,467,-1,24750.0,24737.5,11.61,target,2026_03_03,23.22
526,527,-1,24680.0,24659.25,19.86,target,2026_03_03,39.72
544,545,-1,24662.0,24680.25,-19.14,target,2026_03_03,-38.28
555,556,-1,24666.0,24659.0,6.11,target,2026_03_03,12.22
586,590,-1,24680.5,24691.5,-11.89,theme,2026_03_03,-23.78
828,856,-1,24650.25,24771.0,-121.64,theme,2026_03_03,-243.28
921,947,1,24849.5,24862.75,12.36,theme,2026_03_03,24.72
972,1005,1,24915.0,25025.75,109.86,target,2026_03_03,219.72
1015,1050,1,25031.25,24983.75,-48.39,theme,2026_03_03,-96.78
1073,1111,1,25044.5,24996.0,-49.39,theme,2026_03_03,-98.78
176,181,-1,24873.25,24846.25,26.11,target,2026_03_04,52.22
201,212,-1,24866.75,24817.25,48.61,target,2026_03_04,97.22
256,258,-1,24784.0,24778.5,4.61,target,2026_03_04,9.22
270,272,-1,24845.25,24852.0,-7.64,theme,2026_03_04,-15.28
309,333,-1,24790.0,24776.0,13.11,target,2026_03_04,26.22
349,364,-1,24799.0,24764.5,33.61,target,2026_03_04,67.22
392,411,-1,24791.75,24796.0,-5.14,theme,2026_03_04,-10.28
586,610,1,25020.0,25077.5,56.61,target,2026_03_04,113.22
642,654,1,25039.0,25020.0,-19.89,theme,2026_03_04,-39.78
773,797,1,25111.75,25145.25,32.61,target,2026_03_04,65.22
967,982,1,25375.0,25387.0,11.11,target,2026_03_04,22.22
1017,1028,1,25371.0,25402.25,30.36,target,2026_03_04,60.72
93,99,1,25415.0,25374.0,-41.89,theme,2026_03_05,-83.78
153,179,-1,25291.0,25330.5,-40.39,theme,2026_03_05,-80.78
202,248,-1,25272.75,25295.75,-23.89,theme,2026_03_05,-47.78
287,348,-1,25280.0,25313.25,-34.14,theme,2026_03_05,-68.28
393,412,-1,25216.75,25202.25,13.61,target,2026_03_05,27.22
422,442,-1,25223.0,25312.25,-90.14,theme,2026_03_05,-180.28
558,564,1,25351.0,25322.0,-29.89,theme,2026_03_05,-59.78
677,695,-1,25182.75,25316.0,-134.14,theme,2026_03_05,-268.28
768,789,-1,25277.25,25215.0,61.36,target,2026_03_05,122.72
800,838,-1,25181.0,25264.25,-84.14,theme,2026_03_05,-168.28
863,972,-1,25180.0,25048.0,131.11,theme,2026_03_05,262.22
81,100,1,25285.0,25261.0,-24.89,theme,2026_03_06,-49.78
160,183,1,25292.5,25300.0,6.61,theme,2026_03_06,13.22
259,280,1,25331.5,25332.75,0.36,theme,2026_03_06,0.72
314,321,1,25322.5,25312.75,-10.64,theme,2026_03_06,-21.28
411,412,-1,25145.0,25123.75,20.36,target,2026_03_06,40.72
422,439,-1,25167.5,25165.5,1.1099999999999999,theme,2026_03_06,2.2199999999999998
471,503,-1,25120.5,25108.25,11.36,target,2026_03_06,22.72
513,604,-1,25086.5,25095.25,-9.64,theme,2026_03_06,-19.28
659,672,-1,24854.75,24835.0,18.86,target,2026_03_06,37.72
782,787,-1,25036.0,25059.75,-24.64,theme,2026_03_06,-49.28
946,947,-1,25051.75,25063.25,-12.39,theme,2026_03_06,-24.78
957,970,-1,25008.5,25028.75,-21.14,theme,2026_03_06,-42.28
1051,1096,-1,24865.0,24875.0,-10.89,eod,2026_03_06,-21.78
75,89,-1,24497.5,24463.5,33.11,target,2026_03_09,66.22
101,103,-1,24447.0,24440.0,6.11,target,2026_03_09,12.22
124,136,-1,24436.75,24366.5,69.36,target,2026_03_09,138.72
211,213,-1,24302.0,24280.5,20.61,target,2026_03_09,41.22
259,275,-1,24248.0,24289.0,-41.89,theme,2026_03_09,-83.78
349,355,-1,24335.0,24317.0,17.11,theme,2026_03_09,34.22
534,566,1,24501.75,24471.5,-31.14,theme,2026_03_09,-62.28
576,577,1,24503.5,24488.5,-15.89,theme,2026_03_09,-31.78
589,595,1,24496.0,24523.5,26.61,target,2026_03_09,53.22
606,670,1,24512.0,24591.5,78.61,theme,2026_03_09,157.22
744,759,1,24600.25,24620.0,18.86,target,2026_03_09,37.72
769,803,1,24649.25,24575.0,-75.14,theme,2026_03_09,-150.28
842,865,1,24722.25,24542.0,-181.14,theme,2026_03_09,-362.28
907,908,1,24660.0,24676.5,15.61,target,2026_03_09,31.22
1015,1071,1,24884.0,24855.0,-29.89,theme,2026_03_09,-59.78
1128,1145,1,24867.75,24904.25,35.61,target,2026_03_09,71.22
1157,1190,1,24917.75,25001.75,83.11,target,2026_03_09,166.22
1237,1255,1,25170.5,25142.25,-29.14,theme,2026_03_09,-58.28
73,88,1,25132.0,25108.75,-24.14,theme,2026_03_10,-48.28
197,201,1,25164.0,25162.0,-2.89,theme,2026_03_10,-5.78
228,253,1,25186.5,25150.0,-37.39,theme,2026_03_10,-74.78
339,340,1,25128.0,25132.25,3.36,target,2026_03_10,6.72
522,524,1,25330.0,25343.0,12.11,theme,2026_03_10,24.22
562,571,1,25324.75,25300.0,-25.64,theme,2026_03_10,-51.28
803,831,-1,25125.0,25281.5,-157.39,theme,2026_03_10,-314.78
964,965,1,25348.0,25370.25,21.36,target,2026_03_10,42.72
1013,1015,1,25352.25,25371.5,18.36,target,2026_03_10,36.72
61,76,-1,25204.75,25217.0,-13.14,theme,2026_03_11,-26.28
467,548,-1,25174.75,25194.0,-20.14,theme,2026_03_11,-40.28
613,665,-1,25204.0,25203.5,-0.39,theme,2026_03_11,-0.78
682,697,-1,25145.75,25191.75,-46.89,theme,2026_03_11,-93.78
827,828,1,25211.75,25189.25,-23.39,theme,2026_03_11,-46.78
892,904,-1,25127.5,25205.0,-78.39,theme,2026_03_11,-156.78
978,1000,-1,25154.0,25123.5,29.61,target,2026_03_11,59.22
