entry_i,exit_i,dir,entry,exit,pts,reason,day,usd
1004,1006,-1,24471.25,24459.5,10.86,target,2026_03_19,21.72
1016,1045,-1,24475.0,24459.25,14.86,target,2026_03_19,29.72
1072,1147,-1,24426.0,24422.75,2.36,target,2026_03_19,4.72
1161,1277,-1,24421.75,24647.75,-226.89,theme,2026_03_19,-453.78
1289,1379,1,24588.25,24617.0,27.86,eod,2026_03_19,55.72
193,227,1,24927.0,24948.75,20.86,target,2026_03_20,41.72
239,292,1,24913.5,24933.25,18.86,target,2026_03_20,37.72
498,974,-1,24872.0,24546.0,325.11,target,2026_03_20,650.22
987,1015,-1,24568.5,24532.25,35.36,target,2026_03_20,70.72
1025,1174,-1,24551.0,24501.25,48.86,target,2026_03_20,97.72
1184,1224,-1,24486.25,24429.25,56.11,target,2026_03_20,112.22
1263,1267,-1,24409.75,24381.25,27.61,target,2026_03_20,55.22
1315,1379,-1,24360.5,24512.75,-153.14,eod,2026_03_20,-306.28
87,94,-1,24042.0,24031.75,9.36,target,2026_03_22,18.72
104,106,-1,24038.25,24013.0,24.36,target,2026_03_22,48.72
116,160,-1,23988.5,23966.25,21.36,target,2026_03_22,42.72
189,351,-1,23995.75,23967.75,27.11,target,2026_03_22,54.22
379,454,-1,23974.5,23944.5,29.11,target,2026_03_22,58.22
465,469,-1,23965.0,23946.75,17.36,target,2026_03_22,34.72
479,486,-1,23968.0,23942.75,24.36,target,2026_03_22,48.72
83,133,1,24344.0,24362.25,17.36,target,2026_03_23,34.72
159,189,1,24270.0,24291.5,20.61,target,2026_03_23,41.22
212,466,1,24334.0,24255.0,-79.89,theme,2026_03_23,-159.78
479,486,-1,24263.75,24238.5,24.36,target,2026_03_23,48.72
556,563,-1,24176.75,24115.25,60.61,target,2026_03_23,121.22
589,596,-1,24167.25,24130.5,35.86,target,2026_03_23,71.72
606,697,-1,24167.5,24149.75,16.86,target,2026_03_23,33.72
709,747,-1,24170.5,24158.75,10.86,target,2026_03_23,21.72
882,883,1,24788.75,24841.75,52.11,target,2026_03_23,104.22
909,951,1,24869.0,24869.75,-0.14,target,2026_03_23,-0.28
968,974,1,24877.0,24915.75,37.86,target,2026_03_23,75.72
992,1032,1,24920.25,24975.75,54.61,target,2026_03_23,109.22
1042,1043,1,24924.25,24946.0,20.86,target,2026_03_23,41.72
104,135,-1,24764.25,24665.5,97.86,target,2026_03_24,195.72
147,571,-1,24676.25,24756.25,-80.89,theme,2026_03_24,-161.78
588,601,1,24746.25,24772.75,25.61,target,2026_03_24,51.22
622,912,1,24719.0,24551.75,-168.14,theme,2026_03_24,-336.28
927,1345,-1,24548.75,24785.0,-237.14,theme,2026_03_24,-474.28
1365,1379,1,24725.25,24699.25,-26.89,eod,2026_03_24,-53.78
71,135,1,24716.75,24738.75,21.11,target,2026_03_25,42.22
173,429,1,24752.75,24717.0,-36.64,theme,2026_03_25,-73.28
539,623,-1,24661.0,24810.0,-149.89,theme,2026_03_25,-299.78
648,817,1,24783.75,24800.5,15.86,target,2026_03_25,31.72
830,831,1,24760.0,24752.5,-8.39,target,2026_03_25,-16.78
912,936,1,24760.5,24775.5,14.11,target,2026_03_25,28.22
947,981,1,24741.0,24774.25,32.36,target,2026_03_25,64.72
1033,1038,-1,24689.0,24587.25,100.86,target,2026_03_25,201.72
1048,1379,-1,24684.25,24664.0,19.36,eod,2026_03_25,38.72
193,269,-1,24654.0,24616.0,37.11,target,2026_03_26,74.22
384,416,-1,24655.5,24613.75,40.86,target,2026_03_26,81.72
513,546,-1,24575.25,24555.5,18.86,target,2026_03_26,37.72
565,573,-1,24560.0,24534.5,24.61,target,2026_03_26,49.22
589,614,-1,24564.25,24514.25,49.11,target,2026_03_26,98.22
728,760,-1,24470.5,24455.5,14.11,target,2026_03_26,28.22
780,782,-1,24473.5,24458.75,13.86,target,2026_03_26,27.72
792,801,-1,24467.75,24452.0,14.86,target,2026_03_26,29.72
813,817,-1,24438.25,24429.5,7.86,target,2026_03_26,15.72
903,931,-1,24413.25,24402.5,9.86,target,2026_03_26,19.72
1077,1092,-1,24384.75,24354.25,29.61,target,2026_03_26,59.22
1253,1264,-1,24179.75,24158.5,20.36,target,2026_03_26,40.72
188,355,-1,24127.0,24186.75,-60.64,theme,2026_03_27,-121.28
515,647,1,24218.75,24084.75,-134.89,theme,2026_03_27,-269.78
695,701,-1,24094.75,24067.75,26.11,target,2026_03_27,52.22
855,876,-1,23925.75,23913.25,11.61,target,2026_03_27,23.22
920,933,-1,23908.0,23902.75,4.36,target,2026_03_27,8.72
950,951,-1,23911.0,23866.25,43.86,target,2026_03_27,87.72
984,990,-1,23787.25,23773.0,13.36,target,2026_03_27,26.72
1012,1015,-1,23808.5,23786.25,21.36,target,2026_03_27,42.72
1027,1029,-1,23816.5,23818.5,-2.89,target,2026_03_27,-5.78
1097,1107,-1,23791.5,23776.25,14.36,target,2026_03_27,28.72
1125,1141,-1,23770.25,23754.5,14.86,target,2026_03_27,29.72
1151,1154,-1,23768.25,23753.5,13.86,target,2026_03_27,27.72
1246,1247,-1,23660.25,23652.25,7.11,target,2026_03_27,14.22
1276,1301,-1,23631.0,23610.75,19.36,target,2026_03_27,38.72
1321,1335,-1,23587.25,23575.5,10.86,target,2026_03_27,21.72
68,87,-1,23179.75,23165.0,13.86,target,2026_03_29,27.72
142,143,-1,23218.25,23209.5,7.86,target,2026_03_29,15.72
184,185,-1,23169.5,23151.0,17.61,target,2026_03_29,35.22
195,435,-1,23161.5,23336.0,-175.39,theme,2026_03_29,-350.78
466,472,1,23340.5,23353.5,12.11,target,2026_03_29,24.22
496,499,1,23356.25,23365.75,8.61,target,2026_03_29,17.22
64,140,1,23511.75,23533.5,20.86,target,2026_03_30,41.72
152,284,1,23518.0,23532.0,13.11,target,2026_03_30,26.22
466,472,1,23636.25,23649.25,12.11,target,2026_03_30,24.22
496,499,1,23652.0,23661.5,8.61,target,2026_03_30,17.22
604,605,1,23681.75,23699.0,16.36,target,2026_03_30,32.72
678,782,1,23712.5,23722.5,9.11,target,2026_03_30,18.22
793,798,1,23723.75,23740.5,15.86,target,2026_03_30,31.72
828,859,1,23760.0,23777.25,16.36,target,2026_03_30,32.72
1009,1011,-1,23624.25,23606.25,17.11,target,2026_03_30,34.22
1097,1109,-1,23608.25,23571.75,35.61,target,2026_03_30,71.22
1121,1136,-1,23596.0,23577.0,18.11,target,2026_03_30,36.22
1222,1226,-1,23492.0,23470.75,20.36,target,2026_03_30,40.72
1299,1379,-1,23349.75,23401.75,-52.89,eod,2026_03_30,-105.78
129,132,-1,23344.75,23322.75,21.11,target,2026_03_31,42.22
158,235,-1,23310.25,23655.25,-345.89,theme,2026_03_31,-691.78
319,779,1,23657.25,23581.5,-76.64,theme,2026_03_31,-153.28
795,841,-1,23629.75,23670.5,-41.64,theme,2026_03_31,-83.28
854,860,1,23648.5,23676.5,27.11,target,2026_03_31,54.22
901,932,1,23672.75,23729.0,55.36,target,2026_03_31,110.72
999,1001,1,23807.75,23812.75,4.11,target,2026_03_31,8.22
1055,1088,1,23788.75,23823.5,33.86,target,2026_03_31,67.72
1102,1105,1,23831.0,23858.5,26.61,target,2026_03_31,53.22
1170,1172,1,24101.0,24129.75,27.86,target,2026_03_31,55.72
1182,1192,1,24089.75,24098.25,7.61,target,2026_03_31,15.22
1228,1238,1,24106.75,24152.5,44.86,target,2026_03_31,89.72
1270,1271,1,24141.25,24172.0,29.86,target,2026_03_31,59.72
1368,1379,1,24208.75,24200.5,-9.14,eod,2026_03_31,-18.28
139,435,1,24315.5,24338.75,22.36,target,2026_04_01,44.72
556,575,1,24442.25,24452.5,9.36,target,2026_04_01,18.72
650,784,1,24383.5,24437.25,52.86,target,2026_04_01,105.72
856,885,1,24468.25,24478.75,9.61,target,2026_04_01,19.22
945,946,1,24391.5,24381.5,-10.89,target,2026_04_01,-21.78
997,999,1,24441.0,24469.5,27.61,target,2026_04_01,55.22
1052,1056,1,24555.75,24573.0,16.36,target,2026_04_01,32.72
1177,1180,1,24610.5,24617.0,5.61,target,2026_04_01,11.22
139,147,-1,24469.25,24459.75,8.61,target,2026_04_02,17.22
157,184,-1,24470.5,24429.75,39.86,target,2026_04_02,79.72
288,303,-1,24169.0,24152.75,15.36,target,2026_04_02,30.72
318,338,-1,24172.5,24151.5,20.11,target,2026_04_02,40.22
379,389,-1,24126.5,24111.25,14.36,target,2026_04_02,28.72
424,442,-1,24112.25,24097.0,14.36,target,2026_04_02,28.72
453,454,-1,24111.25,24090.25,20.11,target,2026_04_02,40.22
511,796,-1,24080.25,24047.5,31.86,target,2026_04_02,63.72
856,1000,-1,23984.5,24506.5,-522.89,theme,2026_04_02,-1045.78
1013,1018,1,24435.0,24486.5,50.61,target,2026_04_02,101.22
1029,1032,1,24443.75,24484.5,39.86,target,2026_04_02,79.72
1044,1049,1,24430.75,24493.25,61.61,target,2026_04_02,123.22
1064,1311,1,24464.25,24483.75,18.61,target,2026_04_02,37.22
1321,1379,1,24513.75,24515.5,0.86,eod,2026_04_02,1.72
64,121,1,24493.25,24523.5,29.36,target,2026_04_03,58.72
347,914,-1,24462.0,24428.0,33.11,eod,2026_04_03,66.22
105,428,-1,24069.75,24258.0,-189.14,theme,2026_04_05,-378.28
512,531,1,24232.0,24256.5,23.61,target,2026_04_05,47.22
73,75,1,24343.75,24365.5,20.86,target,2026_04_06,41.72
106,115,1,24369.0,24376.0,6.11,target,2026_04_06,12.22
512,531,1,24527.75,24552.25,23.61,target,2026_04_06,47.22
562,583,1,24543.75,24575.25,30.61,target,2026_04_06,61.22
661,666,1,24670.75,24680.0,8.36,target,2026_04_06,16.72
967,970,1,24595.25,24613.0,16.86,target,2026_04_06,33.72
980,1056,1,24664.5,24575.0,-90.39,theme,2026_04_06,-180.78
1074,1083,-1,24622.5,24602.5,19.11,target,2026_04_06,38.22
1167,1195,-1,24587.5,24568.0,18.61,target,2026_04_06,37.22
1221,1258,-1,24622.75,24644.75,-22.89,theme,2026_04_06,-45.78
1272,1306,1,24634.25,24648.25,13.11,target,2026_04_06,26.22
1329,1379,1,24643.5,24645.5,1.1099999999999999,eod,2026_04_06,2.2199999999999998
182,191,-1,24586.5,24559.25,26.36,target,2026_04_07,52.72
375,617,-1,24499.5,24621.0,-122.39,theme,2026_04_07,-244.78
630,636,1,24634.75,24668.25,32.61,target,2026_04_07,65.22
651,671,1,24651.25,24675.25,23.11,target,2026_04_07,46.22
948,959,-1,24456.25,24441.5,13.86,target,2026_04_07,27.72
1055,1060,-1,24367.0,24351.75,14.36,target,2026_04_07,28.72
1289,1306,1,24524.25,24623.5,98.36,target,2026_04_07,196.72
1316,1322,1,24634.25,24678.75,43.61,target,2026_04_07,87.22
151,167,1,25329.25,25370.5,40.36,target,2026_04_08,80.72
182,188,1,25378.0,25388.5,9.61,target,2026_04_08,19.22
202,212,1,25352.25,25369.75,16.61,target,2026_04_08,33.22
322,363,1,25399.5,25410.0,9.61,target,2026_04_08,19.22
509,658,1,25470.0,25492.75,21.86,target,2026_04_08,43.72
706,711,1,25485.0,25509.0,23.11,target,2026_04_08,46.22
771,809,1,25504.5,25523.75,18.36,target,2026_04_08,36.72
838,843,1,25505.5,25526.5,20.11,target,2026_04_08,40.22
863,888,1,25474.75,25506.0,30.36,target,2026_04_08,60.72
920,926,1,25507.25,25518.0,9.86,target,2026_04_08,19.72
964,1379,-1,25377.0,25334.5,41.61,eod,2026_04_08,83.22
160,174,-1,25320.5,25305.75,13.86,target,2026_04_09,27.72
233,431,-1,25311.0,25291.25,18.86,target,2026_04_09,37.72
841,1054,1,25332.0,25431.25,98.36,target,2026_04_09,196.72
1123,1154,1,25480.0,25525.5,44.61,target,2026_04_09,89.22
1261,1262,1,25480.0,25492.25,11.36,target,2026_04_09,22.72
1328,1354,1,25520.25,25548.25,27.11,target,2026_04_09,54.22
109,159,1,25523.5,25542.75,18.36,target,2026_04_10,36.72
682,685,-1,25537.75,25525.5,11.36,target,2026_04_10,22.72
946,949,1,25629.5,25636.5,6.11,target,2026_04_10,12.22
964,975,1,25586.5,25618.25,30.86,target,2026_04_10,61.72
1005,1013,1,25616.75,25637.5,19.86,target,2026_04_10,39.72
1023,1033,1,25645.25,25660.25,14.11,target,2026_04_10,28.22
1050,1171,1,25643.5,25531.25,-113.14,theme,2026_04_10,-226.28
1186,1379,-1,25552.0,25628.75,-77.64,eod,2026_04_10,-155.28
61,62,-1,24949.0,24942.75,5.36,target,2026_04_12,10.72
116,122,-1,24974.5,24953.0,20.61,target,2026_04_12,41.22
124,130,1,25253.0,25284.25,30.36,target,2026_04_13,60.72
226,231,1,25360.0,25373.5,12.61,target,2026_04_13,25.22
254,286,1,25357.5,25370.75,12.36,target,2026_04_13,24.72
309,416,1,25361.0,25387.25,25.36,target,2026_04_13,50.72
453,481,1,25369.25,25383.0,12.86,target,2026_04_13,25.72
576,603,1,25402.5,25423.0,19.61,target,2026_04_13,39.22
614,666,1,25411.5,25418.25,5.86,target,2026_04_13,11.72
710,767,1,25409.25,25421.0,10.86,target,2026_04_13,21.72
818,826,1,25407.0,25418.75,10.86,target,2026_04_13,21.72
949,950,1,25510.5,25566.75,55.36,target,2026_04_13,110.72
1066,1087,1,25614.5,25622.75,7.36,target,2026_04_13,14.72
1201,1245,1,25709.25,25719.5,9.36,target,2026_04_13,18.72
165,546,1,25888.0,25916.75,27.86,target,2026_04_14,55.72
592,616,1,25917.5,25934.5,16.11,target,2026_04_14,32.22
874,881,1,25967.0,25979.0,11.11,target,2026_04_14,22.22
895,931,1,25964.0,25984.75,19.86,target,2026_04_14,39.72
1032,1041,1,26079.75,26113.75,33.11,target,2026_04_14,66.22
1306,1317,1,26270.75,26283.75,12.11,target,2026_04_14,24.22
123,192,1,26307.0,26325.75,17.86,target,2026_04_15,35.72
256,436,1,26322.5,26303.25,-20.14,theme,2026_04_15,-40.28
564,667,-1,26281.75,26307.25,-26.39,theme,2026_04_15,-52.78
862,926,-1,26270.0,26315.75,-46.64,theme,2026_04_15,-93.28
946,947,1,26306.25,26314.25,7.11,target,2026_04_15,14.22
1171,1177,1,26491.0,26514.0,22.11,target,2026_04_15,44.22
1187,1203,1,26488.0,26505.0,16.11,target,2026_04_15,32.22
1334,1344,1,26634.75,26647.5,11.86,target,2026_04_15,23.72
258,284,1,26738.0,26752.5,13.61,target,2026_04_16,27.22
296,306,1,26740.0,26753.25,12.36,target,2026_04_16,24.72
330,526,1,26742.5,26773.5,30.11,target,2026_04_16,60.22
545,578,1,26766.5,26777.5,10.11,target,2026_04_16,20.22
595,781,1,26759.5,26705.75,-54.64,theme,2026_04_16,-109.28
885,895,-1,26709.75,26691.75,17.11,target,2026_04_16,34.22
905,913,-1,26714.5,26703.0,10.61,target,2026_04_16,21.22
924,931,-1,26696.25,26691.5,3.86,target,2026_04_16,7.72
947,951,-1,26677.5,26655.25,21.36,target,2026_04_16,42.72
970,979,-1,26642.25,26634.75,6.61,target,2026_04_16,13.22
990,1075,-1,26648.0,26797.25,-150.14,theme,2026_04_16,-300.28
1116,1117,1,26763.75,26781.5,16.86,target,2026_04_16,33.72
1187,1379,1,26795.75,26760.5,-36.14,eod,2026_04_16,-72.28
938,952,1,27009.75,27028.5,17.86,target,2026_04_17,35.72
992,1000,1,27064.5,27102.0,36.61,target,2026_04_17,73.22
1036,1038,1,27130.75,27141.0,9.36,target,2026_04_17,18.72
1066,1070,1,27130.25,27125.0,-6.14,target,2026_04_17,-12.28
1138,1144,1,27154.75,27168.75,13.11,target,2026_04_17,26.22
1367,1374,1,27127.75,27137.75,9.11,target,2026_04_17,18.22
103,121,-1,26651.75,26642.0,8.86,target,2026_04_19,17.72
133,134,-1,26634.0,26623.75,9.36,target,2026_04_19,18.72
148,466,-1,26647.0,26626.0,20.11,target,2026_04_19,40.22
77,182,1,26953.5,26969.0,14.61,target,2026_04_20,29.22
330,483,1,26988.0,26947.5,-41.39,theme,2026_04_20,-82.78
631,692,-1,26961.75,27003.0,-42.14,theme,2026_04_20,-84.28
754,813,1,26995.5,26986.75,-9.64,target,2026_04_20,-19.28
852,859,1,27002.0,27017.0,14.11,target,2026_04_20,28.22
941,949,1,27045.5,27027.75,-18.64,target,2026_04_20,-37.28
