**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,peak_close_pts,leg_min,exit_reason
2025_04_10,1744276141,18771.25,1744276278,18791.25,-1,-20.0,-42.0,3.5,20.25,0.0,2.283333333333333,sl
2025_04_10,1744276323,18803.0,1744276560,18814.5,1,11.5,21.0,34.75,2.25,21.75,3.95,trail
2025_04_10,1744277281,18825.25,1744277510,18845.25,-1,-20.0,-42.0,7.0,24.25,3.25,3.816666666666667,sl
2025_04_10,1744277521,18857.5,1744277760,18871.75,1,14.25,26.5,22.75,9.75,22.75,3.9833333333333334,trail
2025_04_10,1744278001,18862.0,1744278420,18841.25,-1,20.75,39.5,32.75,10.0,27.25,6.983333333333333,trail
2025_04_10,1744278661,18858.75,1744278960,18876.75,1,18.0,34.0,33.0,5.0,33.0,4.983333333333333,trail
2025_04_10,1744279201,18856.25,1744279340,18876.25,-1,-20.0,-42.0,6.75,20.75,0.0,2.316666666666667,sl
2025_04_10,1744279501,18894.0,1744279800,18912.0,1,18.0,34.0,32.5,18.25,26.75,4.983333333333333,trail
2025_04_10,1744280521,18938.25,1744280700,18940.25,-1,-2.0,-6.0,17.0,4.0,14.0,2.9833333333333334,trail
2025_04_10,1744281061,18963.0,1744281311,18943.0,1,-20.0,-42.0,27.75,27.25,9.0,4.166666666666667,sl
2025_04_10,1744281423,18936.75,1744281512,18956.75,-1,-20.0,-42.0,2.25,21.0,0.0,1.4833333333333334,sl
2025_04_10,1744281541,18990.25,1744281711,18970.25,1,-20.0,-42.0,13.75,20.5,0.0,2.8333333333333335,sl
2025_04_10,1744281901,18959.25,1744282560,18887.25,-1,72.0,142.0,88.0,0.75,80.0,10.983333333333333,trail
2025_04_10,1744282861,18923.75,1744282925,18903.75,1,-20.0,-42.0,0.25,23.0,0.0,1.0666666666666667,sl
2025_04_10,1744283641,18887.25,1744284032,18907.25,-1,-20.0,-42.0,19.25,20.25,6.5,6.516666666666667,sl
2025_04_10,1744284181,18925.25,1744284487,18905.25,1,-20.0,-42.0,14.75,20.25,6.25,5.1,sl
2025_04_10,1744284661,18895.75,1744284756,18915.75,-1,-20.0,-42.0,13.5,20.25,1.75,1.5833333333333333,sl
2025_04_10,1744284903,18928.75,1744285200,18928.5,1,-0.25,-2.5,27.75,9.25,23.25,4.95,trail
2025_04_10,1744285321,18920.75,1744286521,18916.0,-1,4.75,7.5,19.5,14.5,15.0,20.0,trail
2025_04_10,1744287481,18872.5,1744287567,18852.5,1,-20.0,-42.0,7.25,20.25,0.0,1.4333333333333333,sl
2025_04_10,1744287781,18837.0,1744288020,18841.0,-1,-4.0,-10.0,29.75,14.75,23.25,3.9833333333333334,trail
2025_04_10,1744288261,18928.0,1744288263,18908.0,1,-20.0,-42.0,1.0,20.5,0.0,0.03333333333333333,sl
2025_04_10,1744288381,18927.5,1744288386,18947.5,-1,-20.0,-42.0,0.0,21.0,0.0,0.08333333333333333,sl
2025_04_10,1744288441,18949.5,1744288473,18929.5,1,-20.0,-42.0,0.0,22.5,0.0,0.5333333333333333,sl
2025_04_10,1744288501,18909.25,1744288508,18929.25,-1,-20.0,-42.0,0.0,20.75,0.0,0.11666666666666667,sl
2025_04_10,1744288981,18830.5,1744289046,18810.5,1,-20.0,-42.0,3.75,28.5,0.0,1.0833333333333333,sl
2025_04_10,1744289221,18782.25,1744289520,18762.0,-1,20.25,38.5,45.75,16.5,41.75,4.983333333333333,trail
2025_04_10,1744289641,18775.25,1744290240,18817.5,1,42.25,82.5,69.25,6.25,59.0,9.983333333333333,trail
2025_04_10,1744290602,18844.5,1744290666,18864.5,-1,-20.0,-42.0,5.0,21.5,0.0,1.0666666666666667,sl
2025_04_10,1744291021,18849.75,1744291060,18829.75,1,-20.0,-42.0,4.25,21.25,0.0,0.65,sl
2025_04_10,1744291681,18819.5,1744291845,18839.5,-1,-20.0,-42.0,48.75,20.0,41.25,2.7333333333333334,sl
2025_04_10,1744291861,18833.0,1744291866,18813.0,1,-20.0,-42.0,1.5,22.75,0.0,0.08333333333333333,sl
2025_04_10,1744291921,18744.75,1744291926,18764.75,-1,-20.0,-42.0,1.5,22.75,0.0,0.08333333333333333,sl
2025_04_10,1744291981,18838.75,1744291983,18818.75,1,-20.0,-42.0,0.0,21.25,0.0,0.03333333333333333,sl
2025_04_10,1744292041,18809.75,1744292042,18829.75,-1,-20.0,-42.0,0.0,21.0,0.0,0.016666666666666666,sl
2025_04_10,1744292341,18825.75,1744292382,18805.75,1,-20.0,-42.0,27.75,21.5,0.0,0.6833333333333333,sl
2025_04_10,1744292461,18728.25,1744292480,18748.25,-1,-20.0,-42.0,3.0,22.0,0.0,0.31666666666666665,sl
2025_04_10,1744292761,18762.5,1744293120,18765.0,1,2.5,3.0,84.0,12.25,79.25,5.983333333333333,trail
2025_04_10,1744293121,18772.5,1744293130,18792.5,-1,-20.0,-42.0,0.0,21.5,0.0,0.15,sl
2025_04_10,1744293781,18663.5,1744293786,18643.5,1,-20.0,-42.0,0.0,20.0,0.0,0.08333333333333333,sl
2025_04_10,1744294021,18646.5,1744294120,18666.5,-1,-20.0,-42.0,36.5,23.5,25.5,1.65,sl
2025_04_10,1744294141,18671.25,1744294161,18651.25,1,-20.0,-42.0,12.0,20.75,0.0,0.3333333333333333,sl
2025_04_10,1744294261,18614.0,1744294267,18634.0,-1,-20.0,-42.0,0.0,22.0,0.0,0.1,sl
2025_04_10,1744294441,18637.0,1744294496,18617.0,1,-20.0,-42.0,0.0,28.0,0.0,0.9166666666666666,sl
2025_04_10,1744294801,18604.5,1744294816,18624.5,-1,-20.0,-42.0,0.0,20.0,0.0,0.25,sl
2025_04_10,1744294921,18657.75,1744295280,18696.5,1,38.75,75.5,82.75,14.25,68.5,5.983333333333333,trail
2025_04_10,1744295401,18651.25,1744295404,18671.25,-1,-20.0,-42.0,0.0,21.25,0.0,0.05,sl
2025_04_10,1744295461,18693.25,1744295580,18713.75,1,20.5,39.0,49.5,11.0,43.0,1.9833333333333334,trail
2025_04_10,1744295881,18733.0,1744295900,18753.0,-1,-20.0,-42.0,5.25,21.25,0.0,0.31666666666666665,sl
2025_04_10,1744296061,18764.5,1744296111,18744.5,1,-20.0,-42.0,23.5,21.75,0.0,0.8333333333333334,sl
2025_04_10,1744296241,18708.25,1744296301,18728.25,-1,-20.0,-42.0,0.5,25.0,0.0,1.0,sl
2025_04_10,1744297561,18613.25,1744297860,18659.5,1,46.25,90.5,63.75,9.0,53.75,4.983333333333333,trail
2025_04_10,1744297981,18637.5,1744298820,18522.0,-1,115.5,229.0,153.25,-0.0,141.75,13.983333333333333,trail
2025_04_10,1744299301,18466.25,1744299337,18446.25,1,-20.0,-42.0,2.75,21.0,0.0,0.6,sl
2025_04_10,1744299481,18439.25,1744299660,18445.75,-1,-6.5,-15.0,20.0,17.0,13.75,2.9833333333333334,trail
2025_04_10,1744299781,18458.5,1744299796,18438.5,1,-20.0,-42.0,5.5,22.25,0.0,0.25,sl
2025_04_10,1744299841,18423.0,1744299959,18443.0,-1,-20.0,-42.0,38.5,20.25,27.0,1.9666666666666666,sl
2025_04_10,1744299961,18435.25,1744299987,18415.25,1,-20.0,-42.0,4.25,21.5,0.0,0.43333333333333335,sl
2025_04_10,1744300081,18388.75,1744300440,18351.0,-1,37.75,73.5,80.5,8.75,56.25,5.983333333333333,trail
2025_04_10,1744300501,18393.75,1744300529,18373.75,1,-20.0,-42.0,6.5,23.75,0.0,0.4666666666666667,sl
2025_04_10,1744300561,18356.0,1744300860,18284.25,-1,71.75,141.5,97.5,5.75,85.5,4.983333333333333,trail
2025_04_10,1744300981,18263.25,1744300989,18243.25,1,-20.0,-42.0,1.25,25.5,0.0,0.13333333333333333,sl
2025_04_10,1744301041,18207.75,1744301053,18227.75,-1,-20.0,-42.0,8.75,24.25,0.0,0.2,sl
2025_04_10,1744301221,18221.0,1744301400,18240.75,1,19.75,37.5,67.25,10.75,40.25,2.9833333333333334,trail
2025_04_10,1744301461,18221.0,1744301489,18241.0,-1,-20.0,-42.0,22.75,24.0,0.0,0.4666666666666667,sl
2025_04_10,1744301521,18275.75,1744301525,18255.75,1,-20.0,-42.0,2.0,20.25,0.0,0.06666666666666667,sl
2025_04_10,1744301581,18245.75,1744302240,18016.25,-1,229.5,457.0,297.25,4.0,274.5,10.983333333333333,trail
2025_04_10,1744302241,18024.25,1744302332,18004.25,1,-20.0,-42.0,55.75,20.25,49.75,1.5166666666666666,sl
2025_04_10,1744302361,18009.25,1744302418,18029.25,-1,-20.0,-42.0,25.25,20.75,0.0,0.95,sl
2025_04_10,1744302541,18040.5,1744302581,18020.5,1,-20.0,-42.0,31.5,20.75,0.0,0.6666666666666666,sl
2025_04_10,1744302961,18137.25,1744302967,18157.25,-1,-20.0,-42.0,0.0,23.75,0.0,0.1,sl
2025_04_10,1744303081,18226.25,1744303207,18206.25,1,-20.0,-42.0,23.5,31.5,0.0,2.1,sl
2025_04_10,1744303261,18188.5,1744303266,18208.5,-1,-20.0,-42.0,0.25,22.5,0.0,0.08333333333333333,sl
2025_04_10,1744303501,18227.75,1744303503,18207.75,1,-20.0,-42.0,0.0,23.75,0.0,0.03333333333333333,sl
2025_04_10,1744303561,18151.0,1744303568,18171.0,-1,-20.0,-42.0,0.0,23.5,0.0,0.11666666666666667,sl
2025_04_10,1744303681,18204.25,1744303980,18262.25,1,58.0,114.0,119.5,9.75,93.25,4.983333333333333,trail
2025_04_10,1744303981,18257.0,1744304160,18249.0,-1,8.0,14.0,55.0,13.75,27.25,2.9833333333333334,trail
2025_04_10,1744304281,18286.75,1744304400,18309.0,1,22.25,42.5,44.0,15.75,43.75,1.9833333333333334,trail
2025_04_10,1744304521,18295.75,1744304523,18315.75,-1,-20.0,-42.0,0.0,33.25,0.0,0.03333333333333333,sl
2025_04_10,1744304581,18424.5,1744304587,18404.5,1,-20.0,-42.0,0.0,29.25,0.0,0.1,sl
2025_04_10,1744304641,18333.25,1744304645,18353.25,-1,-20.0,-42.0,0.0,22.5,0.0,0.06666666666666667,sl
2025_04_10,1744305541,18149.5,1744305544,18129.5,1,-20.0,-42.0,0.0,22.5,0.0,0.05,sl
2025_04_10,1744305661,18105.75,1744305780,18098.0,-1,7.75,13.5,64.75,3.5,27.25,1.9833333333333334,trail
2025_04_10,1744305841,18131.75,1744306500,18289.75,1,158.0,314.0,219.5,9.5,207.5,10.983333333333333,trail
2025_04_10,1744306501,18286.25,1744306515,18306.25,-1,-20.0,-42.0,1.25,20.0,0.0,0.23333333333333334,sl
2025_04_10,1744306681,18330.0,1744306786,18310.0,1,-20.0,-42.0,46.75,20.0,46.75,1.75,sl
2025_04_10,1744306801,18298.5,1744306804,18318.5,-1,-20.0,-42.0,0.0,24.0,0.0,0.05,sl
2025_04_10,1744306921,18323.5,1744307280,18372.5,1,49.0,96.0,142.75,9.0,114.25,5.983333333333333,trail
2025_04_10,1744307281,18374.0,1744307304,18394.0,-1,-20.0,-42.0,8.0,21.25,0.0,0.38333333333333336,sl
2025_04_10,1744307461,18437.5,1744307501,18417.5,1,-20.0,-42.0,33.0,23.0,0.0,0.6666666666666666,sl
2025_04_10,1744307521,18397.0,1744307640,18397.0,-1,-0.0,-2.0,54.5,7.25,39.25,1.9833333333333334,trail
2025_04_10,1744307701,18456.75,1744307880,18476.75,1,20.0,38.0,45.0,12.75,32.25,2.9833333333333334,trail
2025_04_10,1744308001,18463.0,1744308063,18483.0,-1,-20.0,-42.0,29.0,21.25,0.0,1.0333333333333334,sl
2025_04_10,1744308121,18503.5,1744308420,18516.5,1,13.0,24.0,89.0,13.0,70.0,4.983333333333333,trail
2025_04_10,1744308421,18523.5,1744308429,18543.5,-1,-20.0,-42.0,0.0,30.0,0.0,0.13333333333333333,sl
2025_04_10,1744309081,18368.75,1744309500,18533.5,1,164.75,327.5,208.5,3.75,178.75,6.983333333333333,trail
2025_04_10,1744310041,18597.25,1744310055,18617.25,-1,-20.0,-42.0,4.5,22.0,0.0,0.23333333333333334,sl
2025_04_10,1744310281,18576.75,1744310760,18592.5,1,15.75,29.5,88.25,12.25,77.75,7.983333333333333,trail
2025_04_10,1744310761,18591.5,1744311000,18551.75,-1,39.75,77.5,78.25,14.25,46.25,3.9833333333333334,trail
2025_04_10,1744311061,18588.25,1744311111,18568.25,1,-20.0,-42.0,24.0,21.5,0.0,0.8333333333333334,sl
2025_04_10,1744311121,18543.5,1744311240,18522.75,-1,20.75,39.5,45.5,3.5,24.0,1.9833333333333334,trail
2025_04_10,1744311421,18528.25,1744311540,18555.25,1,27.0,52.0,48.0,5.5,42.75,1.9833333333333334,trail
2025_04_10,1744311601,18505.0,1744311609,18525.0,-1,-20.0,-42.0,6.75,21.0,0.0,0.13333333333333333,sl
2025_04_10,1744311661,18607.25,1744311840,18631.75,1,24.5,47.0,49.75,5.75,49.75,2.9833333333333334,trail
2025_04_10,1744311961,18605.75,1744312260,18500.75,-1,105.0,208.0,165.5,18.75,137.25,4.983333333333333,trail
2025_04_10,1744312261,18494.25,1744312302,18474.25,1,-20.0,-42.0,15.0,23.75,0.0,0.6833333333333333,sl
2025_04_10,1744313041,18533.25,1744313160,18512.75,-1,20.5,39.0,64.75,6.75,39.75,1.9833333333333334,trail
2025_04_10,1744313461,18429.0,1744313700,18454.0,1,25.0,48.0,76.25,1.5,55.25,3.9833333333333334,trail
2025_04_10,1744313701,18439.0,1744313762,18459.0,-1,-20.0,-42.0,16.75,23.75,0.0,1.0166666666666666,sl
2025_04_10,1744314361,18300.0,1744314480,18314.75,1,14.75,27.5,48.25,16.25,39.25,1.9833333333333334,trail
2025_04_10,1744314541,18277.0,1744314575,18297.0,-1,-20.0,-42.0,15.25,20.5,0.0,0.5666666666666667,sl
2025_04_10,1744314661,18428.0,1744314671,18408.0,1,-20.0,-42.0,0.0,22.5,0.0,0.16666666666666666,sl
2025_04_10,1744314961,18478.5,1744314976,18498.5,-1,-20.0,-42.0,11.25,22.0,0.0,0.25,sl
2025_04_10,1744315021,18533.75,1744315084,18513.75,1,-20.0,-42.0,21.75,22.5,0.0,1.05,sl
2025_04_10,1744315141,18482.75,1744315281,18502.75,-1,-20.0,-42.0,38.0,25.0,22.5,2.3333333333333335,sl
2025_04_10,1744315321,18525.25,1744315440,18542.25,1,17.0,32.0,46.5,9.0,21.0,1.9833333333333334,trail
2025_04_10,1744316161,18525.75,1744317121,18482.5,-1,43.25,84.5,61.5,8.0,57.0,16.0,trail
2025_04_11,1744329781,18282.0,1744329864,18302.0,-1,-20.0,-42.0,17.0,24.5,14.25,1.3833333333333333,sl
2025_04_11,1744330022,18294.25,1744330070,18274.25,1,-20.0,-42.0,8.25,21.5,0.0,0.8,sl
2025_04_11,1744330141,18270.0,1744330155,18290.0,-1,-20.0,-42.0,0.0,21.25,0.0,0.23333333333333334,sl
2025_04_11,1744330265,18300.75,1744330500,18307.25,1,6.5,11.0,32.25,3.0,21.5,3.9166666666666665,trail
2025_04_11,1744330561,18274.75,1744330580,18294.75,-1,-20.0,-42.0,0.0,20.0,0.0,0.31666666666666665,sl
2025_04_11,1744330621,18304.25,1744330657,18284.25,1,-20.0,-42.0,0.0,20.5,0.0,0.6,sl
2025_04_11,1744330741,18238.25,1744330860,18237.0,-1,1.25,0.5,43.5,9.25,19.5,1.9833333333333334,trail
2025_04_11,1744330922,18251.75,1744331100,18251.75,1,0.0,-2.0,21.25,2.25,20.75,2.966666666666667,trail
2025_04_11,1744331221,18232.0,1744331460,18232.25,-1,-0.25,-2.5,30.75,18.5,30.75,3.9833333333333334,trail
2025_04_11,1744331521,18245.25,1744331585,18225.25,1,-20.0,-42.0,7.75,23.75,0.0,1.0666666666666667,sl
2025_04_11,1744331881,18230.75,1744332010,18250.75,-1,-20.0,-42.0,21.5,20.25,0.0,2.15,sl
2025_04_11,1744332421,18154.0,1744332636,18134.0,1,-20.0,-42.0,19.0,21.0,7.0,3.5833333333333335,sl
2025_04_11,1744332662,18131.75,1744332673,18151.75,-1,-20.0,-42.0,0.0,22.5,0.0,0.18333333333333332,sl
2025_04_11,1744332781,18168.25,1744332904,18148.25,1,-20.0,-42.0,17.25,23.5,3.75,2.05,sl
2025_04_11,1744334522,18277.0,1744334640,18277.0,-1,-0.0,-2.0,14.75,3.0,10.75,1.9666666666666666,trail
2025_04_11,1744335061,18297.5,1744335180,18277.5,1,-20.0,-42.0,21.0,31.0,7.25,1.9833333333333334,sl
2025_04_11,1744335303,18274.75,1744335380,18294.75,-1,-20.0,-42.0,21.25,27.75,3.75,1.2833333333333334,sl
2025_04_11,1744335421,18301.0,1744335529,18281.0,1,-20.0,-42.0,7.0,20.75,0.0,1.8,sl
2025_04_11,1744337041,18313.75,1744337281,18287.75,-1,26.0,50.0,35.0,4.0,34.75,4.0,trail
2025_04_11,1744337462,18329.75,1744337500,18309.75,1,-20.0,-42.0,3.5,21.75,0.0,0.6333333333333333,sl
2025_04_11,1744337821,18269.25,1744337928,18289.25,-1,-20.0,-42.0,8.75,29.25,8.0,1.7833333333333334,sl
2025_04_11,1744338003,18324.75,1744338180,18335.5,1,10.75,19.5,23.25,3.75,17.5,2.95,trail
2025_04_11,1744339261,18397.5,1744339623,18391.75,-1,5.75,9.5,22.0,1.0,18.0,6.033333333333333,trail
2025_04_11,1744339861,18409.25,1744339997,18389.25,1,-20.0,-42.0,2.75,20.5,0.0,2.2666666666666666,sl
2025_04_11,1744340221,18374.0,1744340400,18360.5,-1,13.5,25.0,28.5,-0.0,28.0,2.9833333333333334,trail
2025_04_11,1744340581,18384.75,1744340941,18390.75,1,6.0,10.0,17.25,10.5,10.5,6.0,trail
2025_04_11,1744341066,18372.5,1744341080,18392.5,-1,-20.0,-42.0,0.0,20.25,0.0,0.23333333333333334,sl
2025_04_11,1744341122,18404.5,1744341362,18401.25,1,-3.25,-8.5,18.75,17.75,10.25,4.0,trail
2025_04_11,1744341961,18475.25,1744342000,18495.25,-1,-20.0,-42.0,5.5,21.5,0.0,0.65,sl
2025_04_11,1744343041,18482.5,1744343151,18462.5,1,-20.0,-42.0,5.25,20.5,0.0,1.8333333333333333,sl
2025_04_11,1744343161,18449.25,1744343185,18469.25,-1,-20.0,-42.0,1.75,25.25,0.0,0.4,sl
2025_04_11,1744343521,18492.5,1744343822,18496.25,1,3.75,5.5,19.25,11.0,12.5,5.016666666666667,trail
2025_04_11,1744345321,18512.75,1744345860,18509.5,-1,3.25,4.5,19.5,17.0,14.5,8.983333333333333,trail
2025_04_11,1744348262,18481.0,1744348561,18515.25,1,34.25,66.5,61.75,9.25,43.0,4.983333333333333,trail
2025_04_11,1744350542,18606.0,1744350694,18626.0,-1,-20.0,-42.0,4.25,27.75,0.0,2.533333333333333,sl
2025_04_11,1744350722,18646.0,1744351022,18668.25,1,22.25,42.5,62.0,1.0,33.25,5.0,trail
2025_04_11,1744351921,18755.0,1744351964,18775.0,-1,-20.0,-42.0,4.5,20.0,0.0,0.7166666666666667,sl
2025_04_11,1744353661,18706.0,1744354210,18686.0,1,-20.0,-42.0,29.25,23.5,9.5,9.15,sl
2025_04_11,1744354442,18679.0,1744354511,18699.0,-1,-20.0,-42.0,10.0,22.5,0.0,1.15,sl
2025_04_11,1744355521,18625.75,1744355525,18605.75,1,-20.0,-42.0,0.0,20.75,0.0,0.06666666666666667,sl
2025_04_11,1744355881,18612.25,1744356147,18632.25,-1,-20.0,-42.0,16.25,21.5,8.75,4.433333333333334,sl
2025_04_11,1744356241,18634.25,1744356480,18614.25,1,-20.0,-42.0,13.0,20.75,4.0,3.9833333333333334,sl
2025_04_11,1744356542,18575.0,1744356617,18595.0,-1,-20.0,-42.0,20.25,21.25,20.25,1.25,sl
2025_04_11,1744356721,18607.75,1744356840,18596.0,1,-11.75,-25.5,20.0,14.5,14.25,1.9833333333333334,trail
2025_04_11,1744357141,18640.5,1744357292,18660.5,-1,-20.0,-42.0,20.5,22.25,7.75,2.5166666666666666,sl
2025_04_11,1744358521,18499.0,1744358634,18479.0,1,-20.0,-42.0,52.5,21.75,35.75,1.8833333333333333,sl
2025_04_11,1744358641,18477.5,1744358647,18497.5,-1,-20.0,-42.0,0.0,26.25,0.0,0.1,sl
2025_04_11,1744358701,18529.5,1744358881,18557.25,1,27.75,53.5,82.0,8.0,55.5,3.0,trail
2025_04_11,1744359241,18558.5,1744359276,18578.5,-1,-20.0,-42.0,3.5,24.25,0.0,0.5833333333333334,sl
2025_04_11,1744360022,18452.5,1744360125,18432.5,1,-20.0,-42.0,6.5,23.0,0.0,1.7166666666666666,sl
2025_04_11,1744360201,18424.0,1744360218,18444.0,-1,-20.0,-42.0,5.5,21.0,0.0,0.2833333333333333,sl
2025_04_11,1744360743,18391.75,1744360800,18371.75,1,-20.0,-42.0,1.5,22.5,0.0,0.95,sl
2025_04_11,1744360861,18341.5,1744361090,18361.5,-1,-20.0,-42.0,24.75,21.25,18.25,3.816666666666667,sl
2025_04_11,1744361101,18358.75,1744361280,18366.25,1,7.5,13.0,31.75,5.25,19.0,2.9833333333333334,trail
2025_04_11,1744362422,18387.5,1744362456,18407.5,-1,-20.0,-42.0,1.25,21.5,0.0,0.5666666666666667,sl
2025_04_11,1744362901,18415.75,1744363020,18449.5,1,33.75,65.5,43.5,1.0,36.75,1.9833333333333334,trail
2025_04_11,1744363142,18414.25,1744363381,18415.75,-1,-1.5,-5.0,26.25,12.75,26.25,3.9833333333333334,trail
2025_04_11,1744363501,18430.75,1744363588,18410.75,1,-20.0,-42.0,6.5,21.25,5.25,1.45,sl
2025_04_11,1744364281,18484.25,1744364405,18504.25,-1,-20.0,-42.0,16.0,25.5,9.5,2.066666666666667,sl
2025_04_11,1744364643,18506.25,1744364880,18536.0,1,29.75,57.5,48.0,6.5,38.0,3.95,trail
2025_04_11,1744365001,18507.25,1744365013,18527.25,-1,-20.0,-42.0,7.0,20.75,0.0,0.2,sl
2025_04_11,1744365121,18561.75,1744365421,18630.75,1,69.0,136.0,85.5,5.0,82.0,5.0,trail
2025_04_11,1744365721,18612.0,1744365855,18632.0,-1,-20.0,-42.0,10.0,20.5,8.25,2.2333333333333334,sl
2025_04_11,1744366141,18628.5,1744366170,18608.5,1,-20.0,-42.0,3.5,20.75,0.0,0.48333333333333334,sl
2025_04_11,1744366201,18598.25,1744366680,18596.25,-1,2.0,2.0,20.25,18.75,12.25,7.983333333333333,trail
2025_04_11,1744366861,18631.75,1744366876,18611.75,1,-20.0,-42.0,6.0,21.0,0.0,0.25,sl
2025_04_11,1744367942,18660.0,1744368120,18649.75,-1,10.25,18.5,16.75,7.5,15.75,2.966666666666667,trail
2025_04_11,1744368841,18637.0,1744369164,18617.0,1,-20.0,-42.0,24.75,23.0,6.0,5.383333333333334,sl
2025_04_11,1744369381,18610.5,1744369500,18630.5,-1,-20.0,-42.0,5.5,21.0,0.0,1.9833333333333334,sl
2025_04_11,1744369801,18645.0,1744369920,18625.0,1,-20.0,-42.0,9.5,22.0,5.5,1.9833333333333334,sl
2025_04_11,1744370041,18609.75,1744370460,18542.75,-1,67.0,132.0,90.0,1.25,85.75,6.983333333333333,trail
2025_04_11,1744370701,18539.5,1744370880,18548.25,1,8.75,15.5,25.5,17.75,20.25,2.9833333333333334,trail
2025_04_11,1744371541,18521.75,1744371660,18520.0,-1,1.75,1.5,24.5,14.25,17.25,1.9833333333333334,trail
2025_04_11,1744372441,18495.25,1744372740,18564.75,1,69.5,137.0,103.0,1.5,88.25,4.983333333333333,trail
2025_04_11,1744372981,18563.5,1744373068,18583.5,-1,-20.0,-42.0,10.0,22.5,0.0,1.45,sl
2025_04_11,1744373102,18589.75,1744373234,18569.75,1,-20.0,-42.0,15.5,20.5,0.0,2.2,sl
2025_04_11,1744373342,18559.5,1744373370,18579.5,-1,-20.0,-42.0,4.0,20.0,0.0,0.4666666666666667,sl
2025_04_11,1744374481,18562.25,1744374720,18592.0,1,29.75,57.5,62.5,12.25,36.75,3.9833333333333334,trail
2025_04_11,1744375201,18610.0,1744375860,18552.0,-1,58.0,114.0,89.5,15.25,76.75,10.983333333333333,trail
2025_04_11,1744376761,18533.25,1744376903,18513.25,1,-20.0,-42.0,9.0,20.0,0.0,2.3666666666666667,sl
2025_04_11,1744376941,18487.5,1744377300,18392.5,-1,95.0,188.0,129.25,5.75,108.75,5.983333333333333,trail
2025_04_11,1744377661,18415.75,1744377687,18395.75,1,-20.0,-42.0,3.5,21.75,0.0,0.43333333333333335,sl
2025_04_11,1744378201,18452.0,1744378232,18472.0,-1,-20.0,-42.0,14.25,26.5,0.0,0.5166666666666667,sl
2025_04_11,1744378261,18454.25,1744378269,18434.25,1,-20.0,-42.0,7.5,21.25,0.0,0.13333333333333333,sl
2025_04_11,1744378321,18390.0,1744378327,18410.0,-1,-20.0,-42.0,10.75,20.25,0.0,0.1,sl
2025_04_11,1744378441,18402.0,1744378451,18382.0,1,-20.0,-42.0,5.75,21.5,0.0,0.16666666666666666,sl
2025_04_11,1744378681,18394.75,1744378709,18414.75,-1,-20.0,-42.0,16.75,25.0,0.0,0.4666666666666667,sl
2025_04_11,1744378741,18491.75,1744378754,18471.75,1,-20.0,-42.0,15.75,22.25,0.0,0.21666666666666667,sl
2025_04_11,1744378861,18445.75,1744378949,18465.75,-1,-20.0,-42.0,32.0,25.5,13.25,1.4666666666666666,sl
2025_04_11,1744378981,18501.75,1744379340,18577.75,1,76.0,150.0,121.5,13.25,99.25,5.983333333333333,trail
2025_04_11,1744379461,18540.75,1744379478,18560.75,-1,-20.0,-42.0,6.5,28.0,0.0,0.2833333333333333,sl
2025_04_11,1744379581,18589.75,1744379760,18590.5,1,0.75,-0.5,55.75,14.75,37.5,2.9833333333333334,trail
2025_04_11,1744379761,18588.25,1744379763,18608.25,-1,-20.0,-42.0,0.0,21.0,0.0,0.03333333333333333,sl
2025_04_11,1744380301,18507.25,1744380337,18487.25,1,-20.0,-42.0,15.25,20.0,0.0,0.6,sl
2025_04_11,1744380721,18500.0,1744380811,18520.0,-1,-20.0,-42.0,34.5,21.25,13.5,1.5,sl
2025_04_11,1744380841,18513.0,1744381020,18530.25,1,17.25,32.5,68.25,17.75,68.25,2.9833333333333334,trail
2025_04_11,1744381021,18522.75,1744381500,18359.25,-1,163.5,325.0,244.5,9.25,201.5,7.983333333333333,trail
2025_04_11,1744381501,18352.0,1744381591,18332.0,1,-20.0,-42.0,28.0,21.75,17.25,1.5,sl
2025_04_11,1744381621,18328.5,1744381647,18348.5,-1,-20.0,-42.0,9.5,20.0,0.0,0.43333333333333335,sl
2025_04_11,1744381861,18363.0,1744381867,18343.0,1,-20.0,-42.0,0.0,23.0,0.0,0.1,sl
2025_04_11,1744383061,18461.75,1744383114,18481.75,-1,-20.0,-42.0,24.0,21.25,0.0,0.8833333333333333,sl
2025_04_11,1744383301,18466.25,1744383329,18446.25,1,-20.0,-42.0,5.25,22.0,0.0,0.4666666666666667,sl
2025_04_11,1744383541,18437.0,1744383602,18457.0,-1,-20.0,-42.0,38.25,43.0,38.25,1.0166666666666666,sl
2025_04_11,1744383661,18488.75,1744383670,18468.75,1,-20.0,-42.0,0.0,21.75,0.0,0.15,sl
2025_04_11,1744383721,18433.75,1744383736,18453.75,-1,-20.0,-42.0,5.25,20.75,0.0,0.25,sl
2025_04_11,1744384201,18418.75,1744384271,18398.75,1,-20.0,-42.0,23.25,22.75,0.0,1.1666666666666667,sl
2025_04_11,1744384381,18397.75,1744384560,18364.75,-1,33.0,64.0,60.5,2.75,49.75,2.9833333333333334,trail
2025_04_11,1744384861,18361.25,1744384980,18374.0,1,12.75,23.5,43.75,4.75,36.25,1.9833333333333334,trail
