**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

x_feature,y_feature,window,pattern,pair,n,freq_pct,win_rate,wr_lift,mean_fwd,std_fwd,mean_mfe,mean_mae
L3_15m_z_low_w,L1_1h_body,6,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L1_1h_body,292,0.6222165398793922,0.5102739726027398,-0.011050920293225408,0.788527397260274,67.57653810271506,36.80650684931507,41.492294520547944
L3_15m_z_high_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_5m_price_velocity_1b,292,0.6222165398793922,0.5102739726027398,-0.011050920293225408,3.7114726027397262,71.74144593971872,38.47945205479452,34.81763698630137
L2_15m_price_velocity_w,L3_15m_z_se_w,12,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L3_15m_z_se_w,1278,2.7232628012529565,0.5101721439749609,-0.011152748921004263,-2.515453834115806,69.96588556393827,41.68172926447574,49.18075117370892
L1_15m_body,L3_15m_z_high_w,6,SPIKE_BOTH_DOWN,L1_15m_body__x__L3_15m_z_high_w,1629,3.471201176244966,0.5101289134438306,-0.011195979452134575,-1.8824432166973604,62.933733883259634,36.04051565377532,41.621853898096994
L2_5m_price_velocity_w,L2_1m_price_velocity_w,12,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,1504,3.204841356091116,0.5099734042553191,-0.011351488640646057,-6.000166223404255,72.5082775115383,40.530086436170215,52.71808510638298
L3_15m_z_high_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L2_15m_price_accel_w,606,1.291312408105862,0.5099009900990099,-0.011423902796955265,-3.955858085808581,61.78510989283003,37.352310231023104,45.488036303630366
L3_15m_z_se_w,L3_15m_z_high_w,6,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L3_15m_z_high_w,3254,6.93814059536747,0.5095267363245236,-0.011798156571441565,0.05132145052243393,65.71340204178946,36.22472341733251,39.36385986478181
L2_5m_price_velocity_w,L1_15m_body,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_15m_body,1306,2.7850582795286494,0.5091883614088821,-0.012136531487083047,2.7612940275650844,80.60471828556373,39.934532924961715,39.30340735068913
L1_15m_price_velocity_1b,L2_15m_price_velocity_w,12,SPIKE_BOTH_UP,L1_15m_price_velocity_1b__x__L2_15m_price_velocity_w,1071,2.282170939078182,0.5088702147525677,-0.012454678143397513,0.8330999066293184,82.8946175614676,42.31956115779645,44.130718954248366
L2_15m_price_velocity_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L2_15m_price_velocity_w__x__L1_5m_price_velocity_1b,399,0.8502205459310874,0.5087719298245614,-0.012552963071403744,-4.059523809523809,73.22076995489564,44.790100250626566,52.664160401002505
L3_15m_z_low_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L1_1h_price_velocity_1b,287,0.6115621470732383,0.5087108013937283,-0.012614091502236913,0.12282229965156795,67.35298956131,36.35801393728223,41.92160278745644
L3_15m_z_low_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L1_5m_price_velocity_1b,403,0.8587440601760106,0.5086848635235732,-0.012640029372391948,1.632133995037221,74.9805431041344,45.36166253101737,47.92617866004963
L2_15m_price_accel_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L2_15m_price_accel_w__x__L1_5m_price_velocity_1b,309,0.6584414754203157,0.5080906148867314,-0.013234278009233824,-2.7540453074433655,66.17841777129631,39.898058252427184,47.57119741100323
L2_1m_price_velocity_w,L3_15m_z_high_w,6,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L3_15m_z_high_w,888,1.8922201623729464,0.5078828828828829,-0.013442010013082317,3.256475225225225,85.74804486822526,43.49662162162162,42.66019144144144
L3_15m_z_se_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_5m_price_velocity_1b,337,0.7181060751347781,0.5074183976261127,-0.013906495269852437,1.8887240356083086,57.00562451759369,34.839762611275965,34.04451038575667
L1_15m_price_velocity_1b,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L2_15m_price_accel_w,1318,2.8084979437021884,0.5068285280728376,-0.01449636482312755,-6.365705614567527,81.22469925516319,42.227807283763276,54.735773899848255
L2_1m_price_velocity_w,L3_15m_z_se_w,6,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_se_w,1470,3.1323914850092693,0.5068027210884354,-0.014522171807529793,-1.6280612244897958,65.29699432322833,38.84149659863946,43.35306122448979
L1_15m_price_velocity_1b,L3_15m_z_high_w,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L3_15m_z_high_w,819,1.7451895416480214,0.5067155067155067,-0.014609386180458483,-1.8653846153846154,61.11876286200668,37.32051282051282,44.0995115995116
L2_15m_price_velocity_w,L1_15m_body,12,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L1_15m_body,1062,2.262993032027105,0.5065913370998116,-0.014733555796153541,1.2838983050847457,83.47710243065302,42.639830508474574,43.88088512241055
L1_15m_body,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L1_15m_body__x__L2_15m_price_accel_w,1315,2.802105308018496,0.5064638783269962,-0.014861014568968933,-6.536311787072243,81.1956647899318,42.19657794676806,54.988212927756656
L3_15m_z_high_w,L2_15m_price_accel_w,6,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L2_15m_price_accel_w,1394,2.970444714355729,0.5064562410329986,-0.014868651862966598,-1.237625538020086,58.810805615736584,37.70659971305595,41.549139167862265
L2_5m_price_velocity_w,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L2_15m_price_accel_w,1108,2.3631443244049524,0.5054151624548736,-0.015909730441091563,-0.013763537906137184,73.76169607073986,38.15185018050541,41.41561371841155
L3_15m_z_se_w,L2_15m_price_accel_w,12,SPIKE_BOTH_DOWN,L3_15m_z_se_w__x__L2_15m_price_accel_w,1182,2.5186984593748,0.5050761421319797,-0.016248750763985464,-7.36738578680203,82.30058469210422,39.44077834179357,53.506345177664976
L3_15m_z_high_w,L3_15m_z_low_w,12,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L3_15m_z_low_w,2354,5.016088133137293,0.5042480883602379,-0.01707680453572724,-0.09345794392523364,60.63482845792251,36.14560322854715,40.272408666100254
L2_5m_price_velocity_w,L1_15m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L1_15m_price_velocity_1b,1404,2.991753499968037,0.5035612535612536,-0.01776363933471159,-2.9814814814814814,66.41409943736286,37.65135327635328,44.43376068376068
L3_15m_z_se_w,L3_15m_z_low_w,12,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L3_15m_z_low_w,1873,3.993266423746511,0.5034703683929524,-0.017854524503012725,-1.4749065670048052,58.03784912808948,34.327415910304325,38.47156967431928
L2_5m_price_velocity_w,L3_15m_z_se_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_se_w,1798,3.835581410215432,0.503337041156841,-0.017987851739124205,2.328698553948832,63.554000757848975,37.543242491657395,37.46454393770856
L2_5m_price_velocity_w,L3_15m_z_se_w,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_se_w,1542,3.290076498540348,0.503242542153048,-0.018082350742917197,1.1674773022049287,64.50967630101083,36.877918287937746,38.43482490272373
L1_15m_body,L3_15m_z_high_w,12,SPIKE_BOTH_DOWN,L1_15m_body__x__L3_15m_z_high_w,811,1.7281425131581751,0.5030826140567201,-0.01824227883924512,-2.531750924784217,61.22083830774712,36.918927250308265,44.46023427866831
L1_15m_body,L1_5m_price_velocity_1b,6,SPIKE_BOTH_DOWN,L1_15m_body__x__L1_5m_price_velocity_1b,704,1.5001385071064801,0.5028409090909091,-0.018483983805056114,-2.817471590909091,71.03874231081961,37.96519886363637,43.68146306818182
L3_15m_z_high_w,L1_1h_body,12,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L1_1h_body,472,1.0057746809009356,0.5021186440677966,-0.01920624882816857,-4.259004237288136,54.60855730815559,35.47775423728814,42.49417372881356
L3_15m_z_high_w,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L3_15m_z_low_w,2963,6.315924055488077,0.5015187310158623,-0.01980616188010287,-1.1234390820114748,66.08697863924222,35.154404319946,39.45359433007087
L3_15m_z_high_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_high_w__x__L1_1h_price_velocity_1b,469,0.999382045217243,0.5010660980810234,-0.02025879481494175,-4.752132196162047,54.23346222519087,35.22814498933902,42.80117270788912
L2_5m_price_velocity_w,L1_15m_body,6,SPIKE_BOTH_DOWN,L2_5m_price_velocity_w__x__L1_15m_body,1412,3.008800528457883,0.5007082152974505,-0.02061667759851471,-3.1765226628895182,66.1525117561048,37.55665722379604,44.57967422096317
L2_5m_price_velocity_w,L3_15m_z_low_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_low_w,1446,3.083381278100961,0.5,-0.021324892895965175,-0.8955739972337483,68.12484205460161,37.15093360995851,40.91977869986169
L3_15m_z_low_w,L1_1h_body,12,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L1_1h_body,461,0.9823350167273968,0.49891540130151846,-0.022409491594446718,1.4701735357917571,68.15455625118476,38.32212581344903,40.348156182212584
L1_15m_body,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L1_15m_body__x__L1_5m_price_velocity_1b,449,0.9567644739926271,0.49888641425389757,-0.022438478642067605,0.8819599109131403,72.79613540620646,44.88307349665924,46.65311804008909
L2_1m_price_velocity_w,L1_15m_body,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_15m_body,1212,2.582624816211724,0.49834983498349833,-0.022975057912466845,-4.390057755775578,70.5770937808665,40.740305280528055,49.01505775577558
L2_1m_price_velocity_w,L1_15m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L1_15m_price_velocity_1b,1218,2.595410087579109,0.4967159277504105,-0.024608965145554662,-4.276683087027915,70.77014498036617,40.7803776683087,48.91892446633826
L3_15m_z_low_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_DOWN,L3_15m_z_low_w__x__L1_1h_price_velocity_1b,448,0.9546335954313965,0.4955357142857143,-0.025789178610250874,0.7533482142857143,68.22423418187982,38.029575892857146,41.025669642857146
L2_5m_price_velocity_w,L2_1m_price_velocity_w,6,REVERSAL_AGREE_DOWN,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,111,0.2365275202966183,0.4954954954954955,-0.02582939740046969,-3.391891891891892,74.86521693275327,42.299549549549546,47.12162162162162
L2_5m_price_velocity_w,L3_15m_z_high_w,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_high_w,1689,3.6054465256025057,0.49437537004144466,-0.026949522854520513,0.2687981053878034,74.9262753389829,37.76968620485494,40.735198342214325
L3_15m_z_low_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_5m_price_velocity_1b,272,0.5795989686547763,0.49264705882352944,-0.028677834072435737,-0.6810661764705882,77.11255120582913,42.40625,43.14430147058823
L1_15m_price_velocity_1b,L1_5m_price_velocity_1b,12,SPIKE_BOTH_DOWN,L1_15m_price_velocity_1b__x__L1_5m_price_velocity_1b,445,0.948240959747704,0.49213483146067416,-0.029190061435291015,0.1556179775280899,73.51005073088533,44.81404494382023,47.29157303370786
L3_15m_z_se_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_1h_price_velocity_1b,364,0.7756397962880095,0.49175824175824173,-0.029566651137723443,-3.79532967032967,51.007433479238614,29.232142857142858,35.669642857142854
L3_15m_z_se_w,L1_1h_body,12,SPIKE_BOTH_UP,L3_15m_z_se_w__x__L1_1h_body,362,0.7713780391655479,0.49171270718232046,-0.029612185713644712,-2.0787292817679557,48.210562405625126,29.28522099447514,33.63397790055249
L2_5m_price_velocity_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_5m_price_velocity_1b,1160,2.4739500095889535,0.4896551724137931,-0.03166972048217209,0.4579741379310345,79.56621101904284,40.47952586206897,41.54956896551724
L2_5m_price_velocity_w,L3_15m_z_high_w,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L3_15m_z_high_w,1528,3.2602441986831168,0.4869109947643979,-0.034413898131567255,1.643488219895288,73.16220945101117,38.08638743455497,39.08017015706806
L2_1m_price_velocity_w,L3_15m_z_high_w,12,SPIKE_BOTH_DOWN,L2_1m_price_velocity_w__x__L3_15m_z_high_w,436,0.9290630526966268,0.48623853211009177,-0.035086360785873405,-7.845183486238532,62.41797467841103,36.319954128440365,51.303899082568805
L3_15m_z_high_w,L1_5m_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_5m_price_velocity_1b,459,0.980204138166166,0.485838779956427,-0.035486112939538184,-0.4929193899782135,79.71544356091594,37.81699346405229,39.29139433551198
L2_15m_price_velocity_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L2_15m_price_velocity_w__x__L1_5m_price_velocity_1b,268,0.5710754544098532,0.48134328358208955,-0.03998160931387562,-3.232276119402985,99.29882177001012,41.76772388059702,45.298507462686565
L2_5m_price_velocity_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L2_5m_price_velocity_w__x__L1_5m_price_velocity_1b,699,1.4894841143003261,0.48068669527896996,-0.04063819761699522,-1.3741058655221745,84.47077406381491,40.10228898426323,43.33726752503576
L2_1m_price_velocity_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L1_1h_price_velocity_1b,227,0.48370943339939054,0.4801762114537445,-0.04114868144222067,6.0176211453744495,103.11878684990266,41.22907488986784,36.75330396475771
L3_15m_z_low_w,L1_5m_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_low_w__x__L1_5m_price_velocity_1b,183,0.3899507767052356,0.47540983606557374,-0.04591505683039143,-3.9330601092896176,78.62725450518947,37.67622950819672,42.78551912568306
L1_1h_price_velocity_1b,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L1_1h_price_velocity_1b__x__L2_15m_price_accel_w,200,0.4261757122461591,0.475,-0.0463248928959652,0.52125,56.94384619107374,39.01,35.89
L1_1h_body,L2_15m_price_accel_w,6,SPIKE_BOTH_UP,L1_1h_body__x__L2_15m_price_accel_w,198,0.42191395512369745,0.47474747474747475,-0.046577418148490424,0.005050505050505051,56.293944817305906,38.531565656565654,35.98863636363637
L3_15m_z_high_w,L1_1h_price_velocity_1b,6,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_1h_price_velocity_1b,293,0.624347418440623,0.47440273037542663,-0.046922162520538546,-5.651877133105802,58.0094610690282,33.803754266211605,38.593856655290104
L3_15m_z_high_w,L1_1h_price_velocity_1b,12,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_1h_price_velocity_1b,433,0.9226704170129345,0.47113163972286376,-0.050193253173101415,-3.5381062355658197,61.22734125945411,34.262124711316396,38.99018475750577
L2_1m_price_velocity_w,L1_1h_body,6,SPIKE_BOTH_UP,L2_1m_price_velocity_w__x__L1_1h_body,225,0.479447676276929,0.4711111111111111,-0.050213781784854084,4.818888888888889,103.11961689894372,40.541111111111114,36.92888888888889
L3_15m_z_high_w,L1_1h_body,6,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_1h_body,295,0.6286091755630847,0.46779661016949153,-0.05352828272647364,-4.448305084745763,56.84359207248013,34.317796610169495,37.7
L3_15m_z_high_w,L1_1h_body,12,SPIKE_BOTH_UP,L3_15m_z_high_w__x__L1_1h_body,433,0.9226704170129345,0.4665127020785219,-0.05481219081744326,-3.6709006928406467,61.33264413767237,34.275981524249424,39.23325635103926
L2_5m_price_velocity_w,L2_1m_price_velocity_w,6,REVERSAL_AGREE_UP,L2_5m_price_velocity_w__x__L2_1m_price_velocity_w,137,0.291930362888619,0.45255474452554745,-0.06877014837041773,-6.3010948905109485,59.856047739541594,37.53284671532847,54.26094890510949
L2_5m_price_velocity_w,L1_5m_price_velocity_1b,6,REVERSAL_AGREE_DOWN,L2_5m_price_velocity_w__x__L1_5m_price_velocity_1b,14,0.02983229985723114,0.42857142857142855,-0.09275346432453663,26.410714285714285,74.7176484624499,55.285714285714285,31.696428571428573
